stop_id,building_id,chocho_code,parcel_equivalent_per_day_expected,q_kg_customer_day,q_kg_status,Q_kg,evaluation_date
2026-01-01-13111-bldg-87369,13111-bldg-87369,054003,0.23360889556039297,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87370,13111-bldg-87370,054003,1.6858811815856947,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87373,13111-bldg-87373,005007,0.6543420498246069,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87375,13111-bldg-87375,054003,1.1215598409453928,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-8738,13111-bldg-8738,042005,2.0330495325780613,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87380,13111-bldg-87380,005007,0.46721779112078593,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87383,13111-bldg-87383,017006,0.5607799204726964,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87385,13111-bldg-87385,054004,0.7890939361617572,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87388,13111-bldg-87388,054003,1.3551687365057858,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87389,13111-bldg-87389,054003,1.9106537771071501,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87394,13111-bldg-87394,017006,0.4619229112494537,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87395,13111-bldg-87395,054004,0.16358551245615172,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87398,13111-bldg-87398,005007,2.401410314475605,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87399,13111-bldg-87399,005007,0.49075653736845515,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-8740,13111-bldg-8740,042004,2.773312516540754,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87401,13111-bldg-87401,054003,0.6543420498246069,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87416,13111-bldg-87416,054004,1.1862883441783019,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87421,13111-bldg-87421,054004,0.16358551245615172,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87424,13111-bldg-87424,054003,0.7602603100427557,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87427,13111-bldg-87427,054004,0.49075653736845515,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87428,13111-bldg-87428,054004,1.0191830008948495,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-8743,13111-bldg-8743,042005,1.3787074827534551,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87432,13111-bldg-87432,054003,1.02270283172215,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87436,13111-bldg-87436,054004,2.5179183344364184,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87437,13111-bldg-87437,017007,0.6308033035769377,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87440,13111-bldg-87440,054004,0.5607799204726964,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87448,13111-bldg-87448,054003,0.8879509453849999,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87457,13111-bldg-87457,017006,1.2851453534015445,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87459,13111-bldg-87459,055001,1.4198972397386949,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-8746,13111-bldg-8746,042005,3.9543146587681797,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87467,13111-bldg-87467,017006,1.1592297671033323,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87468,13111-bldg-87468,005007,2.1678014189152117,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87469,13111-bldg-87469,054004,1.1251012611129985,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87472,13111-bldg-87472,054004,0.6920119759825462,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87473,13111-bldg-87473,054003,0.4619229112494537,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87474,13111-bldg-87474,017006,0.5607799204726964,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87478,13111-bldg-87478,054004,0.531946294353695,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87479,13111-bldg-87479,055001,2.798604722492149,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87483,13111-bldg-87483,005007,1.489920622842936,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87484,13111-bldg-87484,054004,0.7620353590867874,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87485,13111-bldg-87485,055001,0.16358551245615172,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87489,13111-bldg-87489,054003,0.6308033035769377,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87493,13111-bldg-87493,054004,1.0927262148263914,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87494,13111-bldg-87494,054003,0.4619229112494537,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87495,13111-bldg-87495,054003,0.7602603100427557,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87498,13111-bldg-87498,055001,1.02270283172215,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87500,13111-bldg-87500,017006,3.2352354277902076,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87503,13111-bldg-87503,054004,0.8591173192659984,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87504,13111-bldg-87504,005007,0.32717102491230343,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87509,13111-bldg-87509,054003,1.649986304471787,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-8751,13111-bldg-8751,042005,2.3672818084852714,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87511,13111-bldg-87511,054004,1.5134593690906053,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87519,13111-bldg-87519,054003,1.4846257429716039,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87521,13111-bldg-87521,017006,1.7417733847796661,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87524,13111-bldg-87524,017006,2.0742392895633017,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87525,13111-bldg-87525,054004,2.0454056634443,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87527,13111-bldg-87527,017006,1.6482112554277555,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87528,13111-bldg-87528,017007,0.9938692056031487,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-8753,13111-bldg-8753,042005,1.9753822803400591,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87533,13111-bldg-87533,054003,0.32717102491230343,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87535,13111-bldg-87535,054003,1.9448038724377885,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87538,13111-bldg-87538,055001,1.635855124561517,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87539,13111-bldg-87539,054004,0.8591173192659984,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87541,13111-bldg-87541,054004,1.612316378313848,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87546,13111-bldg-87546,054004,0.6255084237056054,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87547,13111-bldg-87547,054004,2.2790145590046933,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87552,13111-bldg-87552,054004,1.452272286025302,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87556,13111-bldg-87556,054004,0.298337398793302,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87557,13111-bldg-87557,054004,1.1574547180593004,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87558,13111-bldg-87558,054003,0.16358551245615172,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87565,13111-bldg-87565,054004,1.8906564510270862,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87567,13111-bldg-87567,055001,0.9903493747758482,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87569,13111-bldg-87569,005007,3.418818266326422,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87570,13111-bldg-87570,054004,2.6709140871499057,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87573,13111-bldg-87573,005007,1.4163774089113943,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87575,13111-bldg-87575,054004,1.8170916477552395,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-8759,13111-bldg-8759,042005,1.6770448815467571,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87591,13111-bldg-87591,055001,1.1162649610740605,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87596,13111-bldg-87596,017006,0.6255084237056054,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87599,13111-bldg-87599,055001,2.7338762192592396,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87601,13111-bldg-87601,055001,2.1101341666772093,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87603,13111-bldg-87603,054004,0.6955318068098467,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87606,13111-bldg-87606,054003,2.21782747593939,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87610,13111-bldg-87610,005007,0.9238458224989075,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87617,13111-bldg-87617,054004,2.1101341666772093,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87619,13111-bldg-87619,054003,0.7243654329288481,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87621,13111-bldg-87621,017006,1.02270283172215,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87628,13111-bldg-87628,005007,0.32717102491230343,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87630,13111-bldg-87630,054003,1.7470682646509983,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87634,13111-bldg-87634,054003,0.298337398793302,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87635,13111-bldg-87635,055001,0.5607799204726964,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87636,13111-bldg-87636,005007,0.298337398793302,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-8764,13111-bldg-8764,042005,2.208991175900452,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87647,13111-bldg-87647,054004,1.0515364578411515,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-8765,13111-bldg-8765,042004,0.8555974884386979,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87652,13111-bldg-87652,017006,0.7602603100427557,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87655,13111-bldg-87655,054003,1.723529518403329,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87657,13111-bldg-87657,054004,1.788258021636238,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87659,13111-bldg-87659,005007,2.0454056634443,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87663,13111-bldg-87663,054004,0.5607799204726964,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87665,13111-bldg-87665,017006,2.2431412712310905,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87667,13111-bldg-87667,055001,0.23360889556039297,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87668,13111-bldg-87668,054003,1.4487308658576963,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-8767,13111-bldg-8767,042005,0.9815130747369103,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87671,13111-bldg-87671,054004,1.9230099079733884,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87675,13111-bldg-87675,054004,0.16358551245615172,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87676,13111-bldg-87676,054004,1.9106537771071501,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87678,13111-bldg-87678,055001,1.6823397614180893,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87683,13111-bldg-87683,055001,1.7470682646509983,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87686,13111-bldg-87686,017006,2.1819325988254823,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87688,13111-bldg-87688,054004,1.2616066071538754,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-8769,13111-bldg-8769,042005,2.1678014189152117,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87690,13111-bldg-87690,005007,0.16358551245615172,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87695,13111-bldg-87695,054004,1.619377629308754,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87697,13111-bldg-87697,054003,0.23360889556039297,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-8770,13111-bldg-8770,042005,2.1407428418402423,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87702,13111-bldg-87702,054003,0.32717102491230343,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87703,13111-bldg-87703,054004,0.531946294353695,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87707,13111-bldg-87707,054004,0.298337398793302,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87714,13111-bldg-87714,017006,1.5134593690906053,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87718,13111-bldg-87718,017006,2.208991175900452,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87720,13111-bldg-87720,054004,0.9579743284892411,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87723,13111-bldg-87723,055001,0.6255084237056054,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87731,13111-bldg-87731,054003,1.7847381908089375,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87737,13111-bldg-87737,017006,0.46721779112078593,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87739,13111-bldg-87739,055001,2.0454056634443,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-8774,13111-bldg-8774,042005,1.8171132370955445,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87742,13111-bldg-87742,054004,0.6955318068098467,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87744,13111-bldg-87744,054004,0.6955318068098467,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87746,13111-bldg-87746,054003,0.32717102491230343,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87748,13111-bldg-87748,054004,0.6543420498246069,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-8775,13111-bldg-8775,042005,2.0742392895633017,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87750,13111-bldg-87750,054003,1.3498738566344535,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87752,13111-bldg-87752,054003,1.1162649610740605,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87753,13111-bldg-87753,054004,1.9159486569784823,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87754,13111-bldg-87754,055001,1.481105912144303,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87756,13111-bldg-87756,055001,1.7058785076657583,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87763,13111-bldg-87763,054004,0.32717102491230343,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87766,13111-bldg-87766,054004,1.1539348872319999,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87767,13111-bldg-87767,017006,1.7470682646509983,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87768,13111-bldg-87768,054004,1.4846257429716039,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-8777,13111-bldg-8777,042004,0.4619229112494537,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87771,13111-bldg-87771,054004,0.8879509453849999,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87776,13111-bldg-87776,017007,1.8406303940029087,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87777,13111-bldg-87777,054004,1.9159486569784823,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87779,13111-bldg-87779,054003,2.3490379421089345,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-8778,13111-bldg-8778,042004,3.4941365293019953,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87783,13111-bldg-87783,055001,0.16358551245615172,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87784,13111-bldg-87784,054003,0.298337398793302,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87785,13111-bldg-87785,055001,1.8082769370566067,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-8779,13111-bldg-8779,042004,3.8389585649518696,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87791,13111-bldg-87791,055001,1.1215598409453928,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87795,13111-bldg-87795,054003,1.5134593690906053,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87798,13111-bldg-87798,055001,0.7243654329288481,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87799,13111-bldg-87799,055001,0.6955318068098467,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-8780,13111-bldg-8780,042005,1.5422929952096067,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87803,13111-bldg-87803,017006,1.5134593690906053,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87805,13111-bldg-87805,054004,0.8179275622807586,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87806,13111-bldg-87806,017006,1.9465486542210575,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87807,13111-bldg-87807,054004,1.489920622842936,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87808,13111-bldg-87808,054004,0.9526794486179089,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-8781,13111-bldg-8781,042005,2.00421590645906,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87813,13111-bldg-87813,017007,0.6255084237056054,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87814,13111-bldg-87814,054004,1.3498738566344535,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87815,13111-bldg-87815,054004,0.3648409510702427,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87817,13111-bldg-87817,017006,0.6920119759825462,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87819,13111-bldg-87819,055001,2.4426000714608453,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87821,13111-bldg-87821,017007,2.4084715654705113,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-87828,13111-bldg-87828,054003,0.5607799204726964,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
2026-01-01-13111-bldg-8783,13111-bldg-8783,042004,3.2246327566276944,,BLOCKED_NO_AUTHORIZED_PARCEL_WEIGHT,2000,2026-01-01
