発地コード,発地名,着地コード,着地名,品目コード,品目名称,重量（発→着）,重量（着→発）,トラック台数（発→着）,トラック台数（着→発）
14,神奈川県,32,島根県,1,農水産品・食料工業品,0.144157895,0.4,0,0
14,神奈川県,33,岡山県,1,農水産品・食料工業品,122.8155377,155.3513414,2.827586207,14.07489804
14,神奈川県,34,広島県,1,農水産品・食料工業品,51.59463883,283.9285375,5.655172414,2.827586207
14,神奈川県,35,山口県,1,農水産品・食料工業品,6.770413313,33.85882784,0,0
14,神奈川県,36,徳島県,1,農水産品・食料工業品,253.2102293,12.5,0,0
14,神奈川県,37,香川県,1,農水産品・食料工業品,4.118473684,61.73061576,0,0
14,神奈川県,38,愛媛県,1,農水産品・食料工業品,73.60523147,100.7581351,0,3.210526316
14,神奈川県,39,高知県,1,農水産品・食料工業品,0.708719298,0.072,0,0
14,神奈川県,40,福岡県,1,農水産品・食料工業品,502.699837,110.0742659,19.79310345,16.90248424
14,神奈川県,41,佐賀県,1,農水産品・食料工業品,20.61195047,34.82124542,0,0
14,神奈川県,42,長崎県,1,農水産品・食料工業品,0.05925,12,0,0
14,神奈川県,43,熊本県,1,農水産品・食料工業品,40.87523684,57.58192042,0,2.827586207
14,神奈川県,44,大分県,1,農水産品・食料工業品,12.3565,2.542142857,0,0
14,神奈川県,45,宮崎県,1,農水産品・食料工業品,1.2725,43.51488273,0,6.938697318
14,神奈川県,46,鹿児島県,1,農水産品・食料工業品,19.9110042,190.0354675,0,2.827586207
14,神奈川県,47,沖縄県,1,農水産品・食料工業品,2.335428571,0,0,0
14,神奈川県,90,全国,1,農水産品・食料工業品,1469.955947,6565.471566,13.05,27.83333333
14,神奈川県,91,東日本,1,農水産品・食料工業品,1750,0,0,0
14,神奈川県,92,東北,1,農水産品・食料工業品,4358.449944,4847.584683,70.72779923,0
14,神奈川県,93,海外,1,農水産品・食料工業品,434.8954475,7460.681983,4.272727273,14.37857143
14,神奈川県,94,不特定,1,農水産品・食料工業品,0,578.4232817,0,0
14,神奈川県,99,全て不明,1,農水産品・食料工業品,77.08533333,6.65,57.83333333,3
15,新潟県,08,茨城県,1,農水産品・食料工業品,171.9243265,696.0182745,15.60204082,107.3216863
15,新潟県,11,埼玉県,1,農水産品・食料工業品,1206.800501,532.2830551,238.4678943,187.9169184
15,新潟県,12,千葉県,1,農水産品・食料工業品,290.8398371,545.3014336,3,13.17595308
15,新潟県,13,東京都,1,農水産品・食料工業品,317.5579976,367.8769359,15.6575641,4
15,新潟県,14,神奈川県,1,農水産品・食料工業品,580.1815606,444.6870777,16,20.24603914
16,富山県,08,茨城県,1,農水産品・食料工業品,24.67205128,2.593230769,8.068376068,5.068376068
16,富山県,11,埼玉県,1,農水産品・食料工業品,172.6597126,30.95413696,37.79317043,21.25864662
16,富山県,12,千葉県,1,農水産品・食料工業品,5.357246377,120.2436005,5.333333333,8.833333333
16,富山県,13,東京都,1,農水産品・食料工業品,78.7503425,10.81267029,0,3.529411765
16,富山県,14,神奈川県,1,農水産品・食料工業品,506.6193227,128.5119804,0,0
17,石川県,08,茨城県,1,農水産品・食料工業品,5.012,62.15518803,0,6.08
17,石川県,11,埼玉県,1,農水産品・食料工業品,37.92230603,4.52310291,0,30.70033438
17,石川県,12,千葉県,1,農水産品・食料工業品,0.803370968,62.94443762,0,0
17,石川県,13,東京都,1,農水産品・食料工業品,33.08416734,243.6331184,6.23,47.7943038
17,石川県,14,神奈川県,1,農水産品・食料工業品,0.123095238,96.01050293,0,6.938697318
18,福井県,08,茨城県,1,農水産品・食料工業品,6.97,0.368,0,0
18,福井県,11,埼玉県,1,農水産品・食料工業品,26.490625,20.7601275,0,16.77206967
18,福井県,12,千葉県,1,農水産品・食料工業品,2.1275,24.48326011,0,0
18,福井県,13,東京都,1,農水産品・食料工業品,2.323333333,38.207125,1.733333333,0
18,福井県,14,神奈川県,1,農水産品・食料工業品,0.02811828,57.93883674,0,0
19,山梨県,08,茨城県,1,農水産品・食料工業品,477.7114011,173.612506,13.10204082,10.23333333
19,山梨県,11,埼玉県,1,農水産品・食料工業品,537.949355,211.860051,94.75602052,132.9405329
19,山梨県,12,千葉県,1,農水産品・食料工業品,236.0052448,309.1798357,19.10293661,4.380952381
19,山梨県,13,東京都,1,農水産品・食料工業品,445.9692048,733.2275536,28.06227106,24.98076923
19,山梨県,14,神奈川県,1,農水産品・食料工業品,928.7918593,1002.117112,18.0956767,91.87615689
20,長野県,08,茨城県,1,農水産品・食料工業品,789.4968922,563.8574096,86.75858015,90.41116606
20,長野県,11,埼玉県,1,農水産品・食料工業品,663.5987559,1003.86723,120.9711749,327.7514995
20,長野県,12,千葉県,1,農水産品・食料工業品,441.1297035,269.6198404,10.55,11.57122507
20,長野県,13,東京都,1,農水産品・食料工業品,369.8167784,1147.9047,6.461538462,51.96153846
20,長野県,14,神奈川県,1,農水産品・食料工業品,717.9101107,1079.420301,12.8,23.84550372
21,岐阜県,08,茨城県,1,農水産品・食料工業品,4.686,75.84795348,0,3.446808511
21,岐阜県,11,埼玉県,1,農水産品・食料工業品,170.2939091,198.9100355,41.45,42.31904762
21,岐阜県,12,千葉県,1,農水産品・食料工業品,74.71810426,33.36509135,6.423076923,4.384615385
21,岐阜県,13,東京都,1,農水産品・食料工業品,1768.721137,121.5010589,0,0
21,岐阜県,14,神奈川県,1,農水産品・食料工業品,196.9420595,101.7591913,0,0
22,静岡県,08,茨城県,1,農水産品・食料工業品,937.6714579,512.4651641,59.28618084,34.00512821
22,静岡県,11,埼玉県,1,農水産品・食料工業品,842.2780136,420.875817,231.3778667,228.6255186
22,静岡県,12,千葉県,1,農水産品・食料工業品,631.8234622,964.0761198,57.95323565,63.11081555
22,静岡県,13,東京都,1,農水産品・食料工業品,1212.699748,815.1171113,10.93966818,12.46
22,静岡県,14,神奈川県,1,農水産品・食料工業品,2511.354048,3500.365165,80.20282596,404.476356
23,愛知県,08,茨城県,1,農水産品・食料工業品,1261.089534,1492.066962,117.6568708,109.4073722
23,愛知県,11,埼玉県,1,農水産品・食料工業品,810.778469,387.0695905,168.9134864,225.4974212
23,愛知県,12,千葉県,1,農水産品・食料工業品,431.9336225,1116.407974,15.08473859,63.41915877
23,愛知県,13,東京都,1,農水産品・食料工業品,424.7735778,875.5047643,12.46,40.99050909
23,愛知県,14,神奈川県,1,農水産品・食料工業品,1438.640022,1718.553904,50.35947349,120.5299473
24,三重県,08,茨城県,1,農水産品・食料工業品,187.0472772,159.9524822,3.8,3.8
24,三重県,11,埼玉県,1,農水産品・食料工業品,990.4693803,1434.003107,133.8938919,142.2810755
24,三重県,12,千葉県,1,農水産品・食料工業品,190.1814087,54.83265831,9.531185031,4.384615385
24,三重県,13,東京都,1,農水産品・食料工業品,27.45005893,9.504232572,0,0
24,三重県,14,神奈川県,1,農水産品・食料工業品,77.72458492,20.97417091,0,0
25,滋賀県,08,茨城県,1,農水産品・食料工業品,151.9474913,837.9601643,6.108108108,8.268376068
25,滋賀県,11,埼玉県,1,農水産品・食料工業品,52.92702105,54.5369682,32.90477065,15.81162281
25,滋賀県,12,千葉県,1,農水産品・食料工業品,121.1621622,5.028684211,3.513513514,0
25,滋賀県,13,東京都,1,農水産品・食料工業品,59.43809524,58.54954591,0,0
25,滋賀県,14,神奈川県,1,農水産品・食料工業品,284.8765219,261.3747478,13.5212799,29.83811948
26,京都府,08,茨城県,1,農水産品・食料工業品,79.66216216,155.9277758,15.59369369,10.91522292
26,京都府,11,埼玉県,1,農水産品・食料工業品,265.5306006,132.9455013,59.14544629,56.28732304
26,京都府,12,千葉県,1,農水産品・食料工業品,95.97675401,254.8494507,0,13.76923077
26,京都府,13,東京都,1,農水産品・食料工業品,86.9824679,103.3510898,10.11229947,3.529411765
26,京都府,14,神奈川県,1,農水産品・食料工業品,40.61833938,140.7236108,16.87096774,0
27,大阪府,08,茨城県,1,農水産品・食料工業品,393.6583543,1789.403446,48.02590047,319.3871791
27,大阪府,11,埼玉県,1,農水産品・食料工業品,333.190582,1174.5235,130.6368008,382.5377784
27,大阪府,12,千葉県,1,農水産品・食料工業品,164.5648864,990.2327072,9.637681159,56.10645715
27,大阪府,13,東京都,1,農水産品・食料工業品,546.2129623,1187.616063,50.63745098,155.6965495
27,大阪府,14,神奈川県,1,農水産品・食料工業品,267.4393587,2470.474243,50.35947349,56.0776789
28,兵庫県,08,茨城県,1,農水産品・食料工業品,223.5641465,1232.793603,13.26837607,79.82287459
28,兵庫県,11,埼玉県,1,農水産品・食料工業品,768.443544,824.1057884,123.9375955,157.5227043
28,兵庫県,12,千葉県,1,農水産品・食料工業品,973.6395392,1347.301766,16.2962963,52.62011811
28,兵庫県,13,東京都,1,農水産品・食料工業品,518.4969117,537.4908231,17.59969697,14.625
28,兵庫県,14,神奈川県,1,農水産品・食料工業品,372.3913638,879.1983201,5.655172414,11.31034483
29,奈良県,08,茨城県,1,農水産品・食料工業品,0.702375349,18.74570599,8.210526316,0
29,奈良県,11,埼玉県,1,農水産品・食料工業品,21.73797619,3.611652174,23.87380952,18.88478261
29,奈良県,12,千葉県,1,農水産品・食料工業品,49.66722222,1.140044004,0,0
29,奈良県,13,東京都,1,農水産品・食料工業品,92.42284382,42.6296828,12.4,0
29,奈良県,14,神奈川県,1,農水産品・食料工業品,86.4,1.238521303,0,0
30,和歌山県,08,茨城県,1,農水産品・食料工業品,3.958157895,1.666,10.71052632,0
30,和歌山県,11,埼玉県,1,農水産品・食料工業品,209.9022708,2.555492241,36.83671971,14.50080022
30,和歌山県,12,千葉県,1,農水産品・食料工業品,99.46488889,0.076389864,0,0
30,和歌山県,13,東京都,1,農水産品・食料工業品,287.3293846,4.910060174,0,0
30,和歌山県,14,神奈川県,1,農水産品・食料工業品,113.0549649,0,0,0
31,鳥取県,08,茨城県,1,農水産品・食料工業品,1.5,52.61363026,2.5,3.8
31,鳥取県,11,埼玉県,1,農水産品・食料工業品,78.66293428,2.931517857,32.05977246,14.83214286
31,鳥取県,12,千葉県,1,農水産品・食料工業品,10.215,0,0,0
31,鳥取県,13,東京都,1,農水産品・食料工業品,6.246100866,3.077420123,0,0
31,鳥取県,14,神奈川県,1,農水産品・食料工業品,5,2.6505,0,0
32,島根県,08,茨城県,1,農水産品・食料工業品,0,0.45182,0,0
32,島根県,11,埼玉県,1,農水産品・食料工業品,0.023774834,0.083333333,14.26490066,0
32,島根県,12,千葉県,1,農水産品・食料工業品,0.018,0.323368421,0,0
32,島根県,13,東京都,1,農水産品・食料工業品,0.378857143,1.561829611,0,0
32,島根県,14,神奈川県,1,農水産品・食料工業品,0.4,0.144157895,0,0
33,岡山県,08,茨城県,1,農水産品・食料工業品,176.6680342,124.7860327,3.58,41.64512821
33,岡山県,11,埼玉県,1,農水産品・食料工業品,301.7056031,20.29420501,58.53448276,27.68686791
33,岡山県,12,千葉県,1,農水産品・食料工業品,27.03467797,32.9022389,4.313559322,0
33,岡山県,13,東京都,1,農水産品・食料工業品,1879.859615,33.90989844,12.46,0
33,岡山県,14,神奈川県,1,農水産品・食料工業品,155.3513414,122.8155377,14.07489804,2.827586207
34,広島県,08,茨城県,1,農水産品・食料工業品,110.4696484,263.3301385,5.068376068,37.18512821
34,広島県,11,埼玉県,1,農水産品・食料工業品,140.1964132,329.7340902,36.51973976,69.71928099
34,広島県,12,千葉県,1,農水産品・食料工業品,1641.042712,113.2324304,0,8.765567766
34,広島県,13,東京都,1,農水産品・食料工業品,25.52083942,86.32902112,7.963333333,0
34,広島県,14,神奈川県,1,農水産品・食料工業品,283.9285375,51.59463883,2.827586207,5.655172414
35,山口県,08,茨城県,1,農水産品・食料工業品,0.9,6.530051282,8,5.068376068
35,山口県,11,埼玉県,1,農水産品・食料工業品,9.405,3.924321736,4.75,16.46340852
35,山口県,12,千葉県,1,農水産品・食料工業品,37.33333333,0.673789474,0,0
35,山口県,13,東京都,1,農水産品・食料工業品,95.03752747,24.08275703,0,0
35,山口県,14,神奈川県,1,農水産品・食料工業品,33.85882784,6.770413313,0,0
36,徳島県,08,茨城県,1,農水産品・食料工業品,0.0716,0.1536,0,0
36,徳島県,11,埼玉県,1,農水産品・食料工業品,0.42173913,0.174,4.217391304,4.35
36,徳島県,12,千葉県,1,農水産品・食料工業品,11.32477941,1.87173913,4.5625,0
36,徳島県,13,東京都,1,農水産品・食料工業品,240.8093894,58.06989123,0,0
36,徳島県,14,神奈川県,1,農水産品・食料工業品,12.5,253.2102293,0,0
37,香川県,08,茨城県,1,農水産品・食料工業品,74.88888889,25.57383761,5.068376068,5.068376068
37,香川県,11,埼玉県,1,農水産品・食料工業品,0.2014,18.82806274,3.8,27.64851533
37,香川県,12,千葉県,1,農水産品・食料工業品,7.56,2.232058734,0,0
37,香川県,13,東京都,1,農水産品・食料工業品,28.00963394,10.3546955,6.23,0
37,香川県,14,神奈川県,1,農水産品・食料工業品,61.73061576,4.118473684,0,0
38,愛媛県,08,茨城県,1,農水産品・食料工業品,0,14.14227949,0,8.868376068
38,愛媛県,11,埼玉県,1,農水産品・食料工業品,196.314175,13.55424924,32.2039897,22.45103875
38,愛媛県,12,千葉県,1,農水産品・食料工業品,6.146783476,35.83165095,0,0
38,愛媛県,13,東京都,1,農水産品・食料工業品,12.9370201,1.747165323,0,0
38,愛媛県,14,神奈川県,1,農水産品・食料工業品,100.7581351,73.60523147,3.210526316,0
39,高知県,08,茨城県,1,農水産品・食料工業品,5.94,0.176,2.9,0
39,高知県,11,埼玉県,1,農水産品・食料工業品,4.225496689,1.157904762,12.25496689,7.945238095
39,高知県,12,千葉県,1,農水産品・食料工業品,50.89108911,0.005333333,0,0
39,高知県,13,東京都,1,農水産品・食料工業品,9.797459783,11.39671685,0,0
39,高知県,14,神奈川県,1,農水産品・食料工業品,0.072,0.708719298,0,0
40,福岡県,08,茨城県,1,農水産品・食料工業品,0,562.2124013,0,45.54
40,福岡県,11,埼玉県,1,農水産品・食料工業品,348.7741778,351.6728261,62.5358309,117.4403911
40,福岡県,12,千葉県,1,農水産品・食料工業品,576.3041578,569.7364366,11.23076923,30.13210702
40,福岡県,13,東京都,1,農水産品・食料工業品,303.8054071,194.1009523,2.125,0
40,福岡県,14,神奈川県,1,農水産品・食料工業品,110.0742659,502.699837,16.90248424,19.79310345
41,佐賀県,08,茨城県,1,農水産品・食料工業品,34,133.0541333,0,3.58
41,佐賀県,11,埼玉県,1,農水産品・食料工業品,124.8647472,133.4151027,20.4452381,20.8273441
41,佐賀県,12,千葉県,1,農水産品・食料工業品,31.33830698,152.8658028,2.666666667,13.75562988
41,佐賀県,13,東京都,1,農水産品・食料工業品,115.6731795,116.5557727,18.69,6.23
41,佐賀県,14,神奈川県,1,農水産品・食料工業品,34.82124542,20.61195047,0,0
42,長崎県,08,茨城県,1,農水産品・食料工業品,0.530409035,1.284197406,0,8.183318597
42,長崎県,11,埼玉県,1,農水産品・食料工業品,59.04615385,0.16,5.615384615,0
42,長崎県,12,千葉県,1,農水産品・食料工業品,3.426666667,0.729347826,4.380952381,0
42,長崎県,13,東京都,1,農水産品・食料工業品,95.90299184,5.221332772,1.733333333,6.23
42,長崎県,14,神奈川県,1,農水産品・食料工業品,12,0.05925,0,0
43,熊本県,08,茨城県,1,農水産品・食料工業品,27.04285714,28.75892137,16.00204082,19.00512821
43,熊本県,11,埼玉県,1,農水産品・食料工業品,145.9023776,53.80264416,13.61538462,29.57797619
43,熊本県,12,千葉県,1,農水産品・食料工業品,53.50637218,1.651495466,2.666666667,0
43,熊本県,13,東京都,1,農水産品・食料工業品,63.45686393,15.92628664,4.818181818,0
43,熊本県,14,神奈川県,1,農水産品・食料工業品,57.58192042,40.87523684,2.827586207,0
