scenario_id,scenario_route_proxy_id,seed,customer_count,vehicle_count,charger_condition,charger_candidate_count,nearest_candidate_charger_id,nearest_charger_haversine_distance_km,nearest_charger_distance_km,maximum_charger_access_distance_km,charger_geographically_accessible,charger_public_access_known,charger_power_known,charger_connector_compatibility_known,charger_operating_status_known,charger_arrival_soc_feasible,charging_assisted_range_evaluated,charging_assisted_range_feasible,charging_duration_evaluated,charging_duration_feasible
C100_V03_CHG_balanced_SPEED25_T480,C100_V03_CHG_balanced_SPEED25_T480__S068_R02,68,100,3,balanced,106,17115_17356,0.4336395977293613,0.5420494971617016,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V03_CHG_broad_SPEED25_T480,C100_V03_CHG_broad_SPEED25_T480__S068_R02,68,100,3,broad,106,17115_17356,0.4336395977293613,0.5420494971617016,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V03_CHG_conservative_SPEED25_T480,C100_V03_CHG_conservative_SPEED25_T480__S068_R02,68,100,3,conservative,12,62643_79565,0.6870367292689071,0.8587959115861339,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C100_V03_CHG_balanced_SPEED25_T480,C100_V03_CHG_balanced_SPEED25_T480__S068_R03,68,100,3,balanced,106,17082_17323,0.09631652609989357,0.12039565762486695,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V03_CHG_broad_SPEED25_T480,C100_V03_CHG_broad_SPEED25_T480__S068_R03,68,100,3,broad,106,17082_17323,0.09631652609989357,0.12039565762486695,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V03_CHG_conservative_SPEED25_T480,C100_V03_CHG_conservative_SPEED25_T480__S068_R03,68,100,3,conservative,12,62650_79572,0.9140976846337274,1.1426221057921593,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C100_V05_CHG_balanced_SPEED25_T480,C100_V05_CHG_balanced_SPEED25_T480__S068_R01,68,100,5,balanced,106,17120_17361,0.6745462079321954,0.8431827599152443,5.0,True,False,True,True,False,Not evaluated,False,,False,
C100_V05_CHG_broad_SPEED25_T480,C100_V05_CHG_broad_SPEED25_T480__S068_R01,68,100,5,broad,106,17120_17361,0.6745462079321954,0.8431827599152443,10.0,True,False,True,True,False,Not evaluated,False,,False,
C100_V05_CHG_conservative_SPEED25_T480,C100_V05_CHG_conservative_SPEED25_T480__S068_R01,68,100,5,conservative,12,62650_79572,0.9140976846337274,1.1426221057921593,3.0,True,False,True,True,True,Not evaluated,False,,False,
C100_V05_CHG_balanced_SPEED25_T480,C100_V05_CHG_balanced_SPEED25_T480__S068_R02,68,100,5,balanced,106,17125_17366,0.13411440140548814,0.16764300175686017,5.0,True,False,True,True,False,Not evaluated,True,False,True,True
C100_V05_CHG_broad_SPEED25_T480,C100_V05_CHG_broad_SPEED25_T480__S068_R02,68,100,5,broad,106,17125_17366,0.13411440140548814,0.16764300175686017,10.0,True,False,True,True,False,Not evaluated,True,False,True,True
C100_V05_CHG_conservative_SPEED25_T480,C100_V05_CHG_conservative_SPEED25_T480__S068_R02,68,100,5,conservative,12,62641_79563,0.8482377475772986,1.0602971844716234,3.0,True,False,True,True,True,Not evaluated,True,False,True,True
C100_V05_CHG_balanced_SPEED25_T480,C100_V05_CHG_balanced_SPEED25_T480__S068_R03,68,100,5,balanced,106,17097_17338,0.5042689705834446,0.6303362132293057,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V05_CHG_broad_SPEED25_T480,C100_V05_CHG_broad_SPEED25_T480__S068_R03,68,100,5,broad,106,17097_17338,0.5042689705834446,0.6303362132293057,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V05_CHG_conservative_SPEED25_T480,C100_V05_CHG_conservative_SPEED25_T480__S068_R03,68,100,5,conservative,12,62644_79566,1.7163988268472465,2.145498533559058,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C100_V05_CHG_balanced_SPEED25_T480,C100_V05_CHG_balanced_SPEED25_T480__S068_R04,68,100,5,balanced,106,17109_17350,0.35703521347433337,0.4462940168429167,5.0,True,False,True,True,False,Not evaluated,False,,False,
C100_V05_CHG_broad_SPEED25_T480,C100_V05_CHG_broad_SPEED25_T480__S068_R04,68,100,5,broad,106,17109_17350,0.35703521347433337,0.4462940168429167,10.0,True,False,True,True,False,Not evaluated,False,,False,
C100_V05_CHG_conservative_SPEED25_T480,C100_V05_CHG_conservative_SPEED25_T480__S068_R04,68,100,5,conservative,12,62643_79565,0.6870367292689071,0.8587959115861339,3.0,True,False,True,True,True,Not evaluated,False,,False,
C100_V05_CHG_balanced_SPEED25_T480,C100_V05_CHG_balanced_SPEED25_T480__S068_R05,68,100,5,balanced,106,17082_17323,0.09631652609989357,0.12039565762486695,5.0,True,False,True,True,False,Not evaluated,False,,False,
C100_V05_CHG_broad_SPEED25_T480,C100_V05_CHG_broad_SPEED25_T480__S068_R05,68,100,5,broad,106,17082_17323,0.09631652609989357,0.12039565762486695,10.0,True,False,True,True,False,Not evaluated,False,,False,
C100_V05_CHG_conservative_SPEED25_T480,C100_V05_CHG_conservative_SPEED25_T480__S068_R05,68,100,5,conservative,12,62647_79569,4.510291223798482,5.637864029748102,3.0,False,False,True,True,True,Not evaluated,False,,False,
C100_V01_CHG_balanced_SPEED25_T480,C100_V01_CHG_balanced_SPEED25_T480__S069_R01,69,100,1,balanced,106,17087_17328,0.18710093147138598,0.23387616433923247,5.0,True,False,True,True,False,Not evaluated,True,False,True,False
C100_V01_CHG_broad_SPEED25_T480,C100_V01_CHG_broad_SPEED25_T480__S069_R01,69,100,1,broad,106,17087_17328,0.18710093147138598,0.23387616433923247,10.0,True,False,True,True,False,Not evaluated,True,False,True,False
C100_V01_CHG_conservative_SPEED25_T480,C100_V01_CHG_conservative_SPEED25_T480__S069_R01,69,100,1,conservative,12,62650_79572,0.5998161987611687,0.7497702484514608,3.0,True,False,True,True,True,Not evaluated,True,False,True,False
C100_V03_CHG_balanced_SPEED25_T480,C100_V03_CHG_balanced_SPEED25_T480__S069_R01,69,100,3,balanced,106,17087_17328,0.18710093147138598,0.23387616433923247,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V03_CHG_broad_SPEED25_T480,C100_V03_CHG_broad_SPEED25_T480__S069_R01,69,100,3,broad,106,17087_17328,0.18710093147138598,0.23387616433923247,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V03_CHG_conservative_SPEED25_T480,C100_V03_CHG_conservative_SPEED25_T480__S069_R01,69,100,3,conservative,12,62647_79569,2.9536239526477184,3.6920299408096477,3.0,False,False,True,True,True,Not evaluated,True,False,False,
C100_V03_CHG_balanced_SPEED25_T480,C100_V03_CHG_balanced_SPEED25_T480__S069_R02,69,100,3,balanced,106,17732_17973,0.5967745696341166,0.7459682120426457,5.0,True,False,True,True,False,Not evaluated,True,False,True,True
C100_V03_CHG_broad_SPEED25_T480,C100_V03_CHG_broad_SPEED25_T480__S069_R02,69,100,3,broad,106,17732_17973,0.5967745696341166,0.7459682120426457,10.0,True,False,True,True,False,Not evaluated,True,False,True,True
C100_V03_CHG_conservative_SPEED25_T480,C100_V03_CHG_conservative_SPEED25_T480__S069_R02,69,100,3,conservative,12,62650_79572,0.5998161987611687,0.7497702484514608,3.0,True,False,True,True,True,Not evaluated,True,False,True,True
C100_V03_CHG_balanced_SPEED25_T480,C100_V03_CHG_balanced_SPEED25_T480__S069_R03,69,100,3,balanced,106,17100_17341,0.5563833786798541,0.6954792233498176,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V03_CHG_broad_SPEED25_T480,C100_V03_CHG_broad_SPEED25_T480__S069_R03,69,100,3,broad,106,17100_17341,0.5563833786798541,0.6954792233498176,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V03_CHG_conservative_SPEED25_T480,C100_V03_CHG_conservative_SPEED25_T480__S069_R03,69,100,3,conservative,12,62644_79566,2.274553536549136,2.8431919206864196,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C100_V05_CHG_balanced_SPEED25_T480,C100_V05_CHG_balanced_SPEED25_T480__S069_R01,69,100,5,balanced,106,17100_17341,0.5563833786798541,0.6954792233498176,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V05_CHG_broad_SPEED25_T480,C100_V05_CHG_broad_SPEED25_T480__S069_R01,69,100,5,broad,106,17100_17341,0.5563833786798541,0.6954792233498176,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V05_CHG_conservative_SPEED25_T480,C100_V05_CHG_conservative_SPEED25_T480__S069_R01,69,100,5,conservative,12,62644_79566,2.274553536549136,2.8431919206864196,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C100_V05_CHG_balanced_SPEED25_T480,C100_V05_CHG_balanced_SPEED25_T480__S069_R02,69,100,5,balanced,106,17126_17367,0.8689345414527119,1.0861681768158897,5.0,True,False,True,True,False,Not evaluated,False,,False,
C100_V05_CHG_broad_SPEED25_T480,C100_V05_CHG_broad_SPEED25_T480__S069_R02,69,100,5,broad,106,17126_17367,0.8689345414527119,1.0861681768158897,10.0,True,False,True,True,False,Not evaluated,False,,False,
C100_V05_CHG_conservative_SPEED25_T480,C100_V05_CHG_conservative_SPEED25_T480__S069_R02,69,100,5,conservative,12,62645_79567,3.197987554882434,3.997484443603043,3.0,False,False,True,True,True,Not evaluated,False,,False,
C100_V05_CHG_balanced_SPEED25_T480,C100_V05_CHG_balanced_SPEED25_T480__S069_R03,69,100,5,balanced,106,17116_17357,0.6905114899165744,0.863139362395718,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V05_CHG_broad_SPEED25_T480,C100_V05_CHG_broad_SPEED25_T480__S069_R03,69,100,5,broad,106,17116_17357,0.6905114899165744,0.863139362395718,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V05_CHG_conservative_SPEED25_T480,C100_V05_CHG_conservative_SPEED25_T480__S069_R03,69,100,5,conservative,12,62642_79564,1.8326426074384243,2.2908032592980305,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C100_V05_CHG_balanced_SPEED25_T480,C100_V05_CHG_balanced_SPEED25_T480__S069_R04,69,100,5,balanced,106,17732_17973,0.5967745696341166,0.7459682120426457,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V05_CHG_broad_SPEED25_T480,C100_V05_CHG_broad_SPEED25_T480__S069_R04,69,100,5,broad,106,17732_17973,0.5967745696341166,0.7459682120426457,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V05_CHG_conservative_SPEED25_T480,C100_V05_CHG_conservative_SPEED25_T480__S069_R04,69,100,5,conservative,12,62650_79572,0.5998161987611687,0.7497702484514608,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C100_V05_CHG_balanced_SPEED25_T480,C100_V05_CHG_balanced_SPEED25_T480__S069_R05,69,100,5,balanced,106,17087_17328,0.18710093147138598,0.23387616433923247,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V05_CHG_broad_SPEED25_T480,C100_V05_CHG_broad_SPEED25_T480__S069_R05,69,100,5,broad,106,17087_17328,0.18710093147138598,0.23387616433923247,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V05_CHG_conservative_SPEED25_T480,C100_V05_CHG_conservative_SPEED25_T480__S069_R05,69,100,5,conservative,12,62647_79569,2.9536239526477184,3.6920299408096477,3.0,False,False,True,True,True,Not evaluated,True,False,False,
C100_V01_CHG_balanced_SPEED25_T480,C100_V01_CHG_balanced_SPEED25_T480__S070_R01,70,100,1,balanced,106,17738_17979,0.17541399427082452,0.21926749283853064,5.0,True,False,True,True,False,Not evaluated,True,False,True,False
C100_V01_CHG_broad_SPEED25_T480,C100_V01_CHG_broad_SPEED25_T480__S070_R01,70,100,1,broad,106,17738_17979,0.17541399427082452,0.21926749283853064,10.0,True,False,True,True,False,Not evaluated,True,False,True,False
C100_V01_CHG_conservative_SPEED25_T480,C100_V01_CHG_conservative_SPEED25_T480__S070_R01,70,100,1,conservative,12,62650_79572,0.7291415286517431,0.9114269108146789,3.0,True,False,True,True,True,Not evaluated,True,False,True,False
C100_V03_CHG_balanced_SPEED25_T480,C100_V03_CHG_balanced_SPEED25_T480__S070_R01,70,100,3,balanced,106,17738_17979,0.17541399427082452,0.21926749283853064,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V03_CHG_broad_SPEED25_T480,C100_V03_CHG_broad_SPEED25_T480__S070_R01,70,100,3,broad,106,17738_17979,0.17541399427082452,0.21926749283853064,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V03_CHG_conservative_SPEED25_T480,C100_V03_CHG_conservative_SPEED25_T480__S070_R01,70,100,3,conservative,12,62650_79572,0.7291415286517431,0.9114269108146789,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C100_V03_CHG_balanced_SPEED25_T480,C100_V03_CHG_balanced_SPEED25_T480__S070_R02,70,100,3,balanced,106,17080_17321,0.4365877719724304,0.545734714965538,5.0,True,False,True,True,False,Not evaluated,True,False,True,True
C100_V03_CHG_broad_SPEED25_T480,C100_V03_CHG_broad_SPEED25_T480__S070_R02,70,100,3,broad,106,17080_17321,0.4365877719724304,0.545734714965538,10.0,True,False,True,True,False,Not evaluated,True,False,True,True
C100_V03_CHG_conservative_SPEED25_T480,C100_V03_CHG_conservative_SPEED25_T480__S070_R02,70,100,3,conservative,12,62645_79567,3.197987554882434,3.997484443603043,3.0,False,False,True,True,True,Not evaluated,True,False,False,
C100_V03_CHG_balanced_SPEED25_T480,C100_V03_CHG_balanced_SPEED25_T480__S070_R03,70,100,3,balanced,106,17706_17947,0.44062678522847326,0.5507834815355915,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V03_CHG_broad_SPEED25_T480,C100_V03_CHG_broad_SPEED25_T480__S070_R03,70,100,3,broad,106,17706_17947,0.44062678522847326,0.5507834815355915,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V03_CHG_conservative_SPEED25_T480,C100_V03_CHG_conservative_SPEED25_T480__S070_R03,70,100,3,conservative,12,62644_79566,1.6111158889303678,2.0138948611629597,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C100_V05_CHG_balanced_SPEED25_T480,C100_V05_CHG_balanced_SPEED25_T480__S070_R01,70,100,5,balanced,106,17706_17947,0.44062678522847326,0.5507834815355915,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V05_CHG_broad_SPEED25_T480,C100_V05_CHG_broad_SPEED25_T480__S070_R01,70,100,5,broad,106,17706_17947,0.44062678522847326,0.5507834815355915,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V05_CHG_conservative_SPEED25_T480,C100_V05_CHG_conservative_SPEED25_T480__S070_R01,70,100,5,conservative,12,62644_79566,1.6111158889303678,2.0138948611629597,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C100_V05_CHG_balanced_SPEED25_T480,C100_V05_CHG_balanced_SPEED25_T480__S070_R02,70,100,5,balanced,106,17080_17321,0.4365877719724304,0.545734714965538,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V05_CHG_broad_SPEED25_T480,C100_V05_CHG_broad_SPEED25_T480__S070_R02,70,100,5,broad,106,17080_17321,0.4365877719724304,0.545734714965538,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V05_CHG_conservative_SPEED25_T480,C100_V05_CHG_conservative_SPEED25_T480__S070_R02,70,100,5,conservative,12,62650_79572,2.456806869216734,3.0710085865209176,3.0,False,False,True,True,True,Not evaluated,True,False,False,
C100_V05_CHG_balanced_SPEED25_T480,C100_V05_CHG_balanced_SPEED25_T480__S070_R03,70,100,5,balanced,106,17703_17944,0.4207470235169033,0.5259337793961292,5.0,True,False,True,True,False,Not evaluated,False,,False,
C100_V05_CHG_broad_SPEED25_T480,C100_V05_CHG_broad_SPEED25_T480__S070_R03,70,100,5,broad,106,17703_17944,0.4207470235169033,0.5259337793961292,10.0,True,False,True,True,False,Not evaluated,False,,False,
C100_V05_CHG_conservative_SPEED25_T480,C100_V05_CHG_conservative_SPEED25_T480__S070_R03,70,100,5,conservative,12,62643_79565,1.2981896901984324,1.6227371127480406,3.0,True,False,True,True,True,Not evaluated,False,,False,
C100_V05_CHG_balanced_SPEED25_T480,C100_V05_CHG_balanced_SPEED25_T480__S070_R04,70,100,5,balanced,106,17084_17325,0.558446151067581,0.6980576888344763,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V05_CHG_broad_SPEED25_T480,C100_V05_CHG_broad_SPEED25_T480__S070_R04,70,100,5,broad,106,17084_17325,0.558446151067581,0.6980576888344763,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V05_CHG_conservative_SPEED25_T480,C100_V05_CHG_conservative_SPEED25_T480__S070_R04,70,100,5,conservative,12,62645_79567,3.197987554882434,3.997484443603043,3.0,False,False,True,True,True,Not evaluated,True,False,False,
C100_V05_CHG_balanced_SPEED25_T480,C100_V05_CHG_balanced_SPEED25_T480__S070_R05,70,100,5,balanced,106,17738_17979,0.17541399427082452,0.21926749283853064,5.0,True,False,True,True,False,Not evaluated,False,,False,
C100_V05_CHG_broad_SPEED25_T480,C100_V05_CHG_broad_SPEED25_T480__S070_R05,70,100,5,broad,106,17738_17979,0.17541399427082452,0.21926749283853064,10.0,True,False,True,True,False,Not evaluated,False,,False,
C100_V05_CHG_conservative_SPEED25_T480,C100_V05_CHG_conservative_SPEED25_T480__S070_R05,70,100,5,conservative,12,62650_79572,0.7291415286517431,0.9114269108146789,3.0,True,False,True,True,True,Not evaluated,False,,False,
C100_V01_CHG_balanced_SPEED25_T480,C100_V01_CHG_balanced_SPEED25_T480__S071_R01,71,100,1,balanced,106,17098_17339,0.11491869708702884,0.14364837135878605,5.0,True,False,True,True,False,Not evaluated,True,False,True,False
C100_V01_CHG_broad_SPEED25_T480,C100_V01_CHG_broad_SPEED25_T480__S071_R01,71,100,1,broad,106,17098_17339,0.11491869708702884,0.14364837135878605,10.0,True,False,True,True,False,Not evaluated,True,False,True,False
C100_V01_CHG_conservative_SPEED25_T480,C100_V01_CHG_conservative_SPEED25_T480__S071_R01,71,100,1,conservative,12,62644_79566,0.6195449738261116,0.7744312172826395,3.0,True,False,True,True,True,Not evaluated,True,False,True,False
C100_V03_CHG_balanced_SPEED25_T480,C100_V03_CHG_balanced_SPEED25_T480__S071_R01,71,100,3,balanced,106,17098_17339,0.11491869708702884,0.14364837135878605,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V03_CHG_broad_SPEED25_T480,C100_V03_CHG_broad_SPEED25_T480__S071_R01,71,100,3,broad,106,17098_17339,0.11491869708702884,0.14364837135878605,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V03_CHG_conservative_SPEED25_T480,C100_V03_CHG_conservative_SPEED25_T480__S071_R01,71,100,3,conservative,12,62644_79566,0.6195449738261116,0.7744312172826395,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C100_V03_CHG_balanced_SPEED25_T480,C100_V03_CHG_balanced_SPEED25_T480__S071_R02,71,100,3,balanced,106,17083_17324,0.5992140026767668,0.7490175033459585,5.0,True,False,True,True,False,Not evaluated,True,False,True,False
C100_V03_CHG_broad_SPEED25_T480,C100_V03_CHG_broad_SPEED25_T480__S071_R02,71,100,3,broad,106,17083_17324,0.5992140026767668,0.7490175033459585,10.0,True,False,True,True,False,Not evaluated,True,False,True,True
C100_V03_CHG_conservative_SPEED25_T480,C100_V03_CHG_conservative_SPEED25_T480__S071_R02,71,100,3,conservative,12,62641_79563,1.404499222054272,1.75562402756784,3.0,True,False,True,True,True,Not evaluated,True,False,True,False
C100_V03_CHG_balanced_SPEED25_T480,C100_V03_CHG_balanced_SPEED25_T480__S071_R03,71,100,3,balanced,106,17112_17353,0.3238878600888677,0.40485982511108465,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V03_CHG_broad_SPEED25_T480,C100_V03_CHG_broad_SPEED25_T480__S071_R03,71,100,3,broad,106,17112_17353,0.3238878600888677,0.40485982511108465,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V03_CHG_conservative_SPEED25_T480,C100_V03_CHG_conservative_SPEED25_T480__S071_R03,71,100,3,conservative,12,62643_79565,1.6495182168184166,2.0618977710230206,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C100_V05_CHG_balanced_SPEED25_T480,C100_V05_CHG_balanced_SPEED25_T480__S071_R01,71,100,5,balanced,106,17098_17339,0.11491869708702884,0.14364837135878605,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V05_CHG_broad_SPEED25_T480,C100_V05_CHG_broad_SPEED25_T480__S071_R01,71,100,5,broad,106,17098_17339,0.11491869708702884,0.14364837135878605,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V05_CHG_conservative_SPEED25_T480,C100_V05_CHG_conservative_SPEED25_T480__S071_R01,71,100,5,conservative,12,62644_79566,0.6195449738261116,0.7744312172826395,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C100_V05_CHG_balanced_SPEED25_T480,C100_V05_CHG_balanced_SPEED25_T480__S071_R02,71,100,5,balanced,106,17083_17324,0.5992140026767668,0.7490175033459585,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V05_CHG_broad_SPEED25_T480,C100_V05_CHG_broad_SPEED25_T480__S071_R02,71,100,5,broad,106,17083_17324,0.5992140026767668,0.7490175033459585,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V05_CHG_conservative_SPEED25_T480,C100_V05_CHG_conservative_SPEED25_T480__S071_R02,71,100,5,conservative,12,62647_79569,1.7814291775495776,2.226786471936972,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C100_V05_CHG_balanced_SPEED25_T480,C100_V05_CHG_balanced_SPEED25_T480__S071_R03,71,100,5,balanced,106,17711_17952,0.384105619727212,0.48013202465901506,5.0,True,False,True,True,False,Not evaluated,False,,False,
C100_V05_CHG_broad_SPEED25_T480,C100_V05_CHG_broad_SPEED25_T480__S071_R03,71,100,5,broad,106,17711_17952,0.384105619727212,0.48013202465901506,10.0,True,False,True,True,False,Not evaluated,False,,False,
C100_V05_CHG_conservative_SPEED25_T480,C100_V05_CHG_conservative_SPEED25_T480__S071_R03,71,100,5,conservative,12,62643_79565,1.6495182168184166,2.0618977710230206,3.0,True,False,True,True,True,Not evaluated,False,,False,
C100_V05_CHG_balanced_SPEED25_T480,C100_V05_CHG_balanced_SPEED25_T480__S071_R04,71,100,5,balanced,106,17698_17939,0.9790295699692394,1.2237869624615492,5.0,True,False,True,True,False,Not evaluated,True,False,True,True
C100_V05_CHG_broad_SPEED25_T480,C100_V05_CHG_broad_SPEED25_T480__S071_R04,71,100,5,broad,106,17698_17939,0.9790295699692394,1.2237869624615492,10.0,True,False,True,True,False,Not evaluated,True,False,True,True
C100_V05_CHG_conservative_SPEED25_T480,C100_V05_CHG_conservative_SPEED25_T480__S071_R04,71,100,5,conservative,12,62641_79563,1.404499222054272,1.75562402756784,3.0,True,False,True,True,True,Not evaluated,True,False,True,True
C100_V05_CHG_balanced_SPEED25_T480,C100_V05_CHG_balanced_SPEED25_T480__S071_R05,71,100,5,balanced,106,17112_17353,0.3238878600888677,0.40485982511108465,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V05_CHG_broad_SPEED25_T480,C100_V05_CHG_broad_SPEED25_T480__S071_R05,71,100,5,broad,106,17112_17353,0.3238878600888677,0.40485982511108465,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V05_CHG_conservative_SPEED25_T480,C100_V05_CHG_conservative_SPEED25_T480__S071_R05,71,100,5,conservative,12,62646_79568,2.6427378494208775,3.303422311776097,3.0,False,False,True,True,True,Not evaluated,True,False,False,
C100_V01_CHG_balanced_SPEED25_T480,C100_V01_CHG_balanced_SPEED25_T480__S072_R01,72,100,1,balanced,106,17732_17973,0.14397900544528874,0.17997375680661093,5.0,True,False,True,True,False,Not evaluated,True,False,True,False
C100_V01_CHG_broad_SPEED25_T480,C100_V01_CHG_broad_SPEED25_T480__S072_R01,72,100,1,broad,106,17732_17973,0.14397900544528874,0.17997375680661093,10.0,True,False,True,True,False,Not evaluated,True,False,True,False
C100_V01_CHG_conservative_SPEED25_T480,C100_V01_CHG_conservative_SPEED25_T480__S072_R01,72,100,1,conservative,12,62650_79572,1.2742397190959132,1.5927996488698914,3.0,True,False,True,True,True,Not evaluated,True,False,True,False
C100_V03_CHG_balanced_SPEED25_T480,C100_V03_CHG_balanced_SPEED25_T480__S072_R01,72,100,3,balanced,106,17731_17972,0.41481058464235815,0.5185132308029476,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V03_CHG_broad_SPEED25_T480,C100_V03_CHG_broad_SPEED25_T480__S072_R01,72,100,3,broad,106,17731_17972,0.41481058464235815,0.5185132308029476,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V03_CHG_conservative_SPEED25_T480,C100_V03_CHG_conservative_SPEED25_T480__S072_R01,72,100,3,conservative,12,62642_79564,1.9933462135014315,2.4916827668767896,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C100_V03_CHG_balanced_SPEED25_T480,C100_V03_CHG_balanced_SPEED25_T480__S072_R02,72,100,3,balanced,106,17084_17325,0.3763798203126191,0.47047477539077387,5.0,True,False,True,True,False,Not evaluated,True,False,True,False
C100_V03_CHG_broad_SPEED25_T480,C100_V03_CHG_broad_SPEED25_T480__S072_R02,72,100,3,broad,106,17084_17325,0.3763798203126191,0.47047477539077387,10.0,True,False,True,True,False,Not evaluated,True,False,True,True
C100_V03_CHG_conservative_SPEED25_T480,C100_V03_CHG_conservative_SPEED25_T480__S072_R02,72,100,3,conservative,12,62649_79571,1.4536296747800481,1.8170370934750601,3.0,True,False,True,True,True,Not evaluated,True,False,True,False
C100_V03_CHG_balanced_SPEED25_T480,C100_V03_CHG_balanced_SPEED25_T480__S072_R03,72,100,3,balanced,106,17732_17973,0.14397900544528874,0.17997375680661093,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V03_CHG_broad_SPEED25_T480,C100_V03_CHG_broad_SPEED25_T480__S072_R03,72,100,3,broad,106,17732_17973,0.14397900544528874,0.17997375680661093,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V03_CHG_conservative_SPEED25_T480,C100_V03_CHG_conservative_SPEED25_T480__S072_R03,72,100,3,conservative,12,62650_79572,1.2742397190959132,1.5927996488698914,3.0,True,False,True,True,True,Not evaluated,True,True,True,True
C100_V05_CHG_balanced_SPEED25_T480,C100_V05_CHG_balanced_SPEED25_T480__S072_R01,72,100,5,balanced,106,17080_17321,0.4365877719724304,0.545734714965538,5.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V05_CHG_broad_SPEED25_T480,C100_V05_CHG_broad_SPEED25_T480__S072_R01,72,100,5,broad,106,17080_17321,0.4365877719724304,0.545734714965538,10.0,True,False,True,True,False,Not evaluated,True,True,True,True
C100_V05_CHG_conservative_SPEED25_T480,C100_V05_CHG_conservative_SPEED25_T480__S072_R01,72,100,5,conservative,12,62649_79571,3.087249784271951,3.8590622303399384,3.0,False,False,True,True,True,Not evaluated,True,False,False,
C100_V05_CHG_balanced_SPEED25_T480,C100_V05_CHG_balanced_SPEED25_T480__S072_R02,72,100,5,balanced,106,17725_17966,1.0801492637930756,1.3501865797413446,5.0,True,False,True,True,False,Not evaluated,False,,False,
C100_V05_CHG_broad_SPEED25_T480,C100_V05_CHG_broad_SPEED25_T480__S072_R02,72,100,5,broad,106,17725_17966,1.0801492637930756,1.3501865797413446,10.0,True,False,True,True,False,Not evaluated,False,,False,
