origin_code,origin_name_ja,destination_code,destination_name_ja,commodity_code,commodity_ja,weight_origin_to_destination_tons_per_day,weight_destination_to_origin_tons_per_day,trucks_origin_to_destination_per_day,trucks_destination_to_origin_per_day,commodity_en,tokyo_direction,tokyo_counterpart_region_code,tokyo_counterpart_region_name_ja,tokyo_outbound_weight_tons_per_day,tokyo_inbound_weight_tons_per_day,tokyo_outbound_trucks_per_day,tokyo_inbound_trucks_per_day
46,鹿児島県,13,東京都,5,林鉱産品,0.0,10.0,0.0,0.0,,Tokyo inbound,46,鹿児島県,10.0,0.0,0.0,0.0
47,沖縄県,13,東京都,5,林鉱産品,0.0,0.066272727,0.0,0.0,,Tokyo inbound,47,沖縄県,0.066272727,0.0,0.0,0.0
90,全国,13,東京都,5,林鉱産品,715.942,206.9468182,0.0,0.0,,Tokyo inbound,90,全国,206.9468182,715.942,0.0,0.0
93,海外,13,東京都,5,林鉱産品,3809.132617,147.7777778,105.5555556,0.0,,Tokyo inbound,93,海外,147.7777778,3809.132617,0.0,105.5555556
99,全て不明,13,東京都,5,林鉱産品,626.96875,0.0,0.0,0.0,,Tokyo inbound,99,全て不明,0.0,626.96875,0.0,0.0
1,北海道,13,東京都,6,金属工業品,1106.885505,5.042785207,0.0,128.0,,Tokyo inbound,1,北海道,5.042785207,1106.885505,128.0,0.0
2,青森県,13,東京都,6,金属工業品,3.930136986,12.74267792,0.0,28.0,,Tokyo inbound,2,青森県,12.74267792,3.930136986,28.0,0.0
3,岩手県,13,東京都,6,金属工業品,1.393060629,52.90072902,6.179104478,24.0,,Tokyo inbound,3,岩手県,52.90072902,1.393060629,24.0,6.179104478
4,宮城県,13,東京都,6,金属工業品,0.687212699,307.1202499,0.0,72.65786479,,Tokyo inbound,4,宮城県,307.1202499,0.687212699,72.65786479,0.0
5,秋田県,13,東京都,6,金属工業品,93.69486418,61.01412465,0.0,29.13612565,,Tokyo inbound,5,秋田県,61.01412465,93.69486418,29.13612565,0.0
6,山形県,13,東京都,6,金属工業品,33.30866032,15.48293456,0.0,39.55555556,,Tokyo inbound,6,山形県,15.48293456,33.30866032,39.55555556,0.0
7,福島県,13,東京都,6,金属工業品,56.37718514,321.9919952,0.0,96.95430747,,Tokyo inbound,7,福島県,321.9919952,56.37718514,96.95430747,0.0
8,茨城県,13,東京都,6,金属工業品,5698.19687,3587.429777,1064.87279,621.9205818,,Tokyo inbound,8,茨城県,3587.429777,5698.19687,621.9205818,1064.87279
9,栃木県,13,東京都,6,金属工業品,361.200169,1585.937985,13.11949686,857.1663989,,Tokyo inbound,9,栃木県,1585.937985,361.200169,857.1663989,13.11949686
10,群馬県,13,東京都,6,金属工業品,499.1450749,3360.877973,41.3024948,1482.98505,,Tokyo inbound,10,群馬県,3360.877973,499.1450749,1482.98505,41.3024948
11,埼玉県,13,東京都,6,金属工業品,3965.981337,3464.228636,2593.456727,1958.886421,,Tokyo inbound,11,埼玉県,3464.228636,3965.981337,1958.886421,2593.456727
12,千葉県,13,東京都,6,金属工業品,10761.1529,5858.021079,997.594484,1971.277113,,Tokyo inbound,12,千葉県,5858.021079,10761.1529,1971.277113,997.594484
13,東京都,1,北海道,6,金属工業品,5.042785207,1106.885505,128.0,0.0,,Tokyo outbound,1,北海道,5.042785207,1106.885505,128.0,0.0
13,東京都,2,青森県,6,金属工業品,12.74267792,3.930136986,28.0,0.0,,Tokyo outbound,2,青森県,12.74267792,3.930136986,28.0,0.0
13,東京都,3,岩手県,6,金属工業品,52.90072902,1.393060629,24.0,6.179104478,,Tokyo outbound,3,岩手県,52.90072902,1.393060629,24.0,6.179104478
13,東京都,4,宮城県,6,金属工業品,307.1202499,0.687212699,72.65786479,0.0,,Tokyo outbound,4,宮城県,307.1202499,0.687212699,72.65786479,0.0
13,東京都,5,秋田県,6,金属工業品,61.01412465,93.69486418,29.13612565,0.0,,Tokyo outbound,5,秋田県,61.01412465,93.69486418,29.13612565,0.0
13,東京都,6,山形県,6,金属工業品,15.48293456,33.30866032,39.55555556,0.0,,Tokyo outbound,6,山形県,15.48293456,33.30866032,39.55555556,0.0
13,東京都,7,福島県,6,金属工業品,321.9919952,56.37718514,96.95430747,0.0,,Tokyo outbound,7,福島県,321.9919952,56.37718514,96.95430747,0.0
13,東京都,8,茨城県,6,金属工業品,3587.429777,5698.19687,621.9205818,1064.87279,,Tokyo outbound,8,茨城県,3587.429777,5698.19687,621.9205818,1064.87279
13,東京都,9,栃木県,6,金属工業品,1585.937985,361.200169,857.1663989,13.11949686,,Tokyo outbound,9,栃木県,1585.937985,361.200169,857.1663989,13.11949686
13,東京都,10,群馬県,6,金属工業品,3360.877973,499.1450749,1482.98505,41.3024948,,Tokyo outbound,10,群馬県,3360.877973,499.1450749,1482.98505,41.3024948
13,東京都,11,埼玉県,6,金属工業品,3464.228636,3965.981337,1958.886421,2593.456727,,Tokyo outbound,11,埼玉県,3464.228636,3965.981337,1958.886421,2593.456727
13,東京都,12,千葉県,6,金属工業品,5858.021079,10761.1529,1971.277113,997.594484,,Tokyo outbound,12,千葉県,5858.021079,10761.1529,1971.277113,997.594484
13,東京都,13,東京都,6,金属工業品,6257.16978,6257.16978,3132.604942,3132.604942,,Tokyo outbound,13,東京都,6257.16978,6257.16978,3132.604942,3132.604942
13,東京都,14,神奈川県,6,金属工業品,2629.223321,7391.645322,1962.841735,619.4396946,,Tokyo outbound,14,神奈川県,2629.223321,7391.645322,1962.841735,619.4396946
13,東京都,15,新潟県,6,金属工業品,356.8931621,231.6743425,172.9592944,16.66666667,,Tokyo outbound,15,新潟県,356.8931621,231.6743425,172.9592944,16.66666667
13,東京都,16,富山県,6,金属工業品,4.479190783,702.8120477,40.0952381,0.0,,Tokyo outbound,16,富山県,4.479190783,702.8120477,40.0952381,0.0
13,東京都,17,石川県,6,金属工業品,0.543967204,0.140869565,16.0,0.0,,Tokyo outbound,17,石川県,0.543967204,0.140869565,16.0,0.0
13,東京都,18,福井県,6,金属工業品,27.09274318,24.24997436,40.0,0.0,,Tokyo outbound,18,福井県,27.09274318,24.24997436,40.0,0.0
13,東京都,19,山梨県,6,金属工業品,153.1518187,15.27430639,78.59019515,0.0,,Tokyo outbound,19,山梨県,153.1518187,15.27430639,78.59019515,0.0
13,東京都,20,長野県,6,金属工業品,262.7295477,241.8511407,142.0904331,6.179104478,,Tokyo outbound,20,長野県,262.7295477,241.8511407,142.0904331,6.179104478
13,東京都,21,岐阜県,6,金属工業品,5.242220491,18.35934631,104.0952381,0.0,,Tokyo outbound,21,岐阜県,5.242220491,18.35934631,104.0952381,0.0
13,東京都,22,静岡県,6,金属工業品,430.0500582,158.4685755,347.5132947,6.361702128,,Tokyo outbound,22,静岡県,430.0500582,158.4685755,347.5132947,6.361702128
13,東京都,23,愛知県,6,金属工業品,322.6622077,1874.715555,204.0,26.58823529,,Tokyo outbound,23,愛知県,322.6622077,1874.715555,204.0,26.58823529
13,東京都,24,三重県,6,金属工業品,4.752869048,18.36789905,72.0,0.0,,Tokyo outbound,24,三重県,4.752869048,18.36789905,72.0,0.0
13,東京都,25,滋賀県,6,金属工業品,13.13225944,24.21010896,52.0,0.0,,Tokyo outbound,25,滋賀県,13.13225944,24.21010896,52.0,0.0
13,東京都,26,京都府,6,金属工業品,6.224923516,4.362059319,56.0,0.0,,Tokyo outbound,26,京都府,6.224923516,4.362059319,56.0,0.0
13,東京都,27,大阪府,6,金属工業品,249.1799883,1943.638071,126.2722513,4.833333333,,Tokyo outbound,27,大阪府,249.1799883,1943.638071,126.2722513,4.833333333
13,東京都,28,兵庫県,6,金属工業品,212.737768,1052.769678,84.0,5.613333333,,Tokyo outbound,28,兵庫県,212.737768,1052.769678,84.0,5.613333333
13,東京都,29,奈良県,6,金属工業品,1.94,0.141,52.0,0.0,,Tokyo outbound,29,奈良県,1.94,0.141,52.0,0.0
13,東京都,30,和歌山県,6,金属工業品,1.249,1028.39072,48.0,0.0,,Tokyo outbound,30,和歌山県,1.249,1028.39072,48.0,0.0
13,東京都,31,鳥取県,6,金属工業品,7.881856589,0.064263566,44.0,0.0,,Tokyo outbound,31,鳥取県,7.881856589,0.064263566,44.0,0.0
13,東京都,32,島根県,6,金属工業品,2.485294118,0.0,0.0,0.0,,Tokyo outbound,32,島根県,2.485294118,0.0,0.0,0.0
13,東京都,33,岡山県,6,金属工業品,3.614777618,48.991339,33.13612565,0.0,,Tokyo outbound,33,岡山県,3.614777618,48.991339,33.13612565,0.0
13,東京都,34,広島県,6,金属工業品,5.488452886,2186.564103,82.27225131,0.0,,Tokyo outbound,34,広島県,5.488452886,2186.564103,82.27225131,0.0
13,東京都,35,山口県,6,金属工業品,1.038875817,35.46833613,52.0,0.0,,Tokyo outbound,35,山口県,1.038875817,35.46833613,52.0,0.0
13,東京都,36,徳島県,6,金属工業品,0.48,0.0,12.0,0.0,,Tokyo outbound,36,徳島県,0.48,0.0,12.0,0.0
13,東京都,37,香川県,6,金属工業品,0.463777778,0.0,20.0,0.0,,Tokyo outbound,37,香川県,0.463777778,0.0,20.0,0.0
13,東京都,38,愛媛県,6,金属工業品,52.82990285,0.024494651,53.13612565,0.0,,Tokyo outbound,38,愛媛県,52.82990285,0.024494651,53.13612565,0.0
13,東京都,39,高知県,6,金属工業品,0.370888889,0.0,24.0,0.0,,Tokyo outbound,39,高知県,0.370888889,0.0,24.0,0.0
13,東京都,40,福岡県,6,金属工業品,22.04791066,4640.075267,101.1361257,186.0,,Tokyo outbound,40,福岡県,22.04791066,4640.075267,101.1361257,186.0
13,東京都,41,佐賀県,6,金属工業品,2.068546584,174.7366936,16.0,9.1375,,Tokyo outbound,41,佐賀県,2.068546584,174.7366936,16.0,9.1375
13,東京都,42,長崎県,6,金属工業品,0.502724107,0.0,41.13612565,0.0,,Tokyo outbound,42,長崎県,0.502724107,0.0,41.13612565,0.0
13,東京都,43,熊本県,6,金属工業品,7.827415413,0.0,36.0,0.0,,Tokyo outbound,43,熊本県,7.827415413,0.0,36.0,0.0
13,東京都,44,大分県,6,金属工業品,0.4705,908.3126553,36.0,5.375,,Tokyo outbound,44,大分県,0.4705,908.3126553,36.0,5.375
13,東京都,45,宮崎県,6,金属工業品,0.303019324,0.00626087,24.0,0.0,,Tokyo outbound,45,宮崎県,0.303019324,0.00626087,24.0,0.0
13,東京都,46,鹿児島県,6,金属工業品,0.567246377,0.0,24.0,0.0,,Tokyo outbound,46,鹿児島県,0.567246377,0.0,24.0,0.0
13,東京都,47,沖縄県,6,金属工業品,0.392,0.0,28.0,0.0,,Tokyo outbound,47,沖縄県,0.392,0.0,28.0,0.0
13,東京都,90,全国,6,金属工業品,145.9715713,203.4732868,55.65714286,40.63311688,,Tokyo outbound,90,全国,145.9715713,203.4732868,55.65714286,40.63311688
13,東京都,92,東北,6,金属工業品,81.6785436,45.31475906,26.50909091,26.50909091,,Tokyo outbound,92,東北,81.6785436,45.31475906,26.50909091,26.50909091
13,東京都,93,海外,6,金属工業品,74.06194297,178.6893812,0.0,0.0,,Tokyo outbound,93,海外,74.06194297,178.6893812,0.0,0.0
13,東京都,94,不特定,6,金属工業品,4.923076923,0.259006559,0.0,0.0,,Tokyo outbound,94,不特定,4.923076923,0.259006559,0.0,0.0
13,東京都,99,全て不明,6,金属工業品,71.2,68.32379515,0.0,0.0,,Tokyo outbound,99,全て不明,71.2,68.32379515,0.0,0.0
14,神奈川県,13,東京都,6,金属工業品,7391.645322,2629.223321,619.4396946,1962.841735,,Tokyo inbound,14,神奈川県,2629.223321,7391.645322,1962.841735,619.4396946
15,新潟県,13,東京都,6,金属工業品,231.6743425,356.8931621,16.66666667,172.9592944,,Tokyo inbound,15,新潟県,356.8931621,231.6743425,172.9592944,16.66666667
16,富山県,13,東京都,6,金属工業品,702.8120477,4.479190783,0.0,40.0952381,,Tokyo inbound,16,富山県,4.479190783,702.8120477,40.0952381,0.0
17,石川県,13,東京都,6,金属工業品,0.140869565,0.543967204,0.0,16.0,,Tokyo inbound,17,石川県,0.543967204,0.140869565,16.0,0.0
18,福井県,13,東京都,6,金属工業品,24.24997436,27.09274318,0.0,40.0,,Tokyo inbound,18,福井県,27.09274318,24.24997436,40.0,0.0
19,山梨県,13,東京都,6,金属工業品,15.27430639,153.1518187,0.0,78.59019515,,Tokyo inbound,19,山梨県,153.1518187,15.27430639,78.59019515,0.0
20,長野県,13,東京都,6,金属工業品,241.8511407,262.7295477,6.179104478,142.0904331,,Tokyo inbound,20,長野県,262.7295477,241.8511407,142.0904331,6.179104478
21,岐阜県,13,東京都,6,金属工業品,18.35934631,5.242220491,0.0,104.0952381,,Tokyo inbound,21,岐阜県,5.242220491,18.35934631,104.0952381,0.0
22,静岡県,13,東京都,6,金属工業品,158.4685755,430.0500582,6.361702128,347.5132947,,Tokyo inbound,22,静岡県,430.0500582,158.4685755,347.5132947,6.361702128
23,愛知県,13,東京都,6,金属工業品,1874.715555,322.6622077,26.58823529,204.0,,Tokyo inbound,23,愛知県,322.6622077,1874.715555,204.0,26.58823529
24,三重県,13,東京都,6,金属工業品,18.36789905,4.752869048,0.0,72.0,,Tokyo inbound,24,三重県,4.752869048,18.36789905,72.0,0.0
25,滋賀県,13,東京都,6,金属工業品,24.21010896,13.13225944,0.0,52.0,,Tokyo inbound,25,滋賀県,13.13225944,24.21010896,52.0,0.0
26,京都府,13,東京都,6,金属工業品,4.362059319,6.224923516,0.0,56.0,,Tokyo inbound,26,京都府,6.224923516,4.362059319,56.0,0.0
27,大阪府,13,東京都,6,金属工業品,1943.638071,249.1799883,4.833333333,126.2722513,,Tokyo inbound,27,大阪府,249.1799883,1943.638071,126.2722513,4.833333333
28,兵庫県,13,東京都,6,金属工業品,1052.769678,212.737768,5.613333333,84.0,,Tokyo inbound,28,兵庫県,212.737768,1052.769678,84.0,5.613333333
29,奈良県,13,東京都,6,金属工業品,0.141,1.94,0.0,52.0,,Tokyo inbound,29,奈良県,1.94,0.141,52.0,0.0
30,和歌山県,13,東京都,6,金属工業品,1028.39072,1.249,0.0,48.0,,Tokyo inbound,30,和歌山県,1.249,1028.39072,48.0,0.0
31,鳥取県,13,東京都,6,金属工業品,0.064263566,7.881856589,0.0,44.0,,Tokyo inbound,31,鳥取県,7.881856589,0.064263566,44.0,0.0
32,島根県,13,東京都,6,金属工業品,0.0,2.485294118,0.0,0.0,,Tokyo inbound,32,島根県,2.485294118,0.0,0.0,0.0
33,岡山県,13,東京都,6,金属工業品,48.991339,3.614777618,0.0,33.13612565,,Tokyo inbound,33,岡山県,3.614777618,48.991339,33.13612565,0.0
34,広島県,13,東京都,6,金属工業品,2186.564103,5.488452886,0.0,82.27225131,,Tokyo inbound,34,広島県,5.488452886,2186.564103,82.27225131,0.0
35,山口県,13,東京都,6,金属工業品,35.46833613,1.038875817,0.0,52.0,,Tokyo inbound,35,山口県,1.038875817,35.46833613,52.0,0.0
36,徳島県,13,東京都,6,金属工業品,0.0,0.48,0.0,12.0,,Tokyo inbound,36,徳島県,0.48,0.0,12.0,0.0
37,香川県,13,東京都,6,金属工業品,0.0,0.463777778,0.0,20.0,,Tokyo inbound,37,香川県,0.463777778,0.0,20.0,0.0
38,愛媛県,13,東京都,6,金属工業品,0.024494651,52.82990285,0.0,53.13612565,,Tokyo inbound,38,愛媛県,52.82990285,0.024494651,53.13612565,0.0
39,高知県,13,東京都,6,金属工業品,0.0,0.370888889,0.0,24.0,,Tokyo inbound,39,高知県,0.370888889,0.0,24.0,0.0
40,福岡県,13,東京都,6,金属工業品,4640.075267,22.04791066,186.0,101.1361257,,Tokyo inbound,40,福岡県,22.04791066,4640.075267,101.1361257,186.0
41,佐賀県,13,東京都,6,金属工業品,174.7366936,2.068546584,9.1375,16.0,,Tokyo inbound,41,佐賀県,2.068546584,174.7366936,16.0,9.1375
42,長崎県,13,東京都,6,金属工業品,0.0,0.502724107,0.0,41.13612565,,Tokyo inbound,42,長崎県,0.502724107,0.0,41.13612565,0.0
43,熊本県,13,東京都,6,金属工業品,0.0,7.827415413,0.0,36.0,,Tokyo inbound,43,熊本県,7.827415413,0.0,36.0,0.0
44,大分県,13,東京都,6,金属工業品,908.3126553,0.4705,5.375,36.0,,Tokyo inbound,44,大分県,0.4705,908.3126553,36.0,5.375
45,宮崎県,13,東京都,6,金属工業品,0.00626087,0.303019324,0.0,24.0,,Tokyo inbound,45,宮崎県,0.303019324,0.00626087,24.0,0.0
46,鹿児島県,13,東京都,6,金属工業品,0.0,0.567246377,0.0,24.0,,Tokyo inbound,46,鹿児島県,0.567246377,0.0,24.0,0.0
47,沖縄県,13,東京都,6,金属工業品,0.0,0.392,0.0,28.0,,Tokyo inbound,47,沖縄県,0.392,0.0,28.0,0.0
90,全国,13,東京都,6,金属工業品,203.4732868,145.9715713,40.63311688,55.65714286,,Tokyo inbound,90,全国,145.9715713,203.4732868,55.65714286,40.63311688
92,東北,13,東京都,6,金属工業品,45.31475906,81.6785436,26.50909091,26.50909091,,Tokyo inbound,92,東北,81.6785436,45.31475906,26.50909091,26.50909091
93,海外,13,東京都,6,金属工業品,178.6893812,74.06194297,0.0,0.0,,Tokyo inbound,93,海外,74.06194297,178.6893812,0.0,0.0
94,不特定,13,東京都,6,金属工業品,0.259006559,4.923076923,0.0,0.0,,Tokyo inbound,94,不特定,4.923076923,0.259006559,0.0,0.0
99,全て不明,13,東京都,6,金属工業品,68.32379515,71.2,0.0,0.0,,Tokyo inbound,99,全て不明,71.2,68.32379515,0.0,0.0
1,北海道,13,東京都,7,機械工業品,4.04684538,209.2996184,0.0,304.5836125,,Tokyo inbound,1,北海道,209.2996184,4.04684538,304.5836125,0.0
2,青森県,13,東京都,7,機械工業品,128.8751845,102.5793917,3.466666667,157.062254,,Tokyo inbound,2,青森県,102.5793917,128.8751845,157.062254,3.466666667
3,岩手県,13,東京都,7,機械工業品,1.435481012,63.47552616,0.0,84.74430531,,Tokyo inbound,3,岩手県,63.47552616,1.435481012,84.74430531,0.0
4,宮城県,13,東京都,7,機械工業品,110.8027538,161.9341842,14.52631579,223.2066487,,Tokyo inbound,4,宮城県,161.9341842,110.8027538,223.2066487,14.52631579
5,秋田県,13,東京都,7,機械工業品,0.265636469,2.458966195,0.0,34.49230769,,Tokyo inbound,5,秋田県,2.458966195,0.265636469,34.49230769,0.0
6,山形県,13,東京都,7,機械工業品,265.8717923,54.14263662,27.1125641,89.48381751,,Tokyo inbound,6,山形県,54.14263662,265.8717923,89.48381751,27.1125641
7,福島県,13,東京都,7,機械工業品,395.0822138,96.04266255,16.25964912,152.0015571,,Tokyo inbound,7,福島県,96.04266255,395.0822138,152.0015571,16.25964912
8,茨城県,13,東京都,7,機械工業品,8512.793644,1633.494902,576.6069161,276.5094808,,Tokyo inbound,8,茨城県,1633.494902,8512.793644,276.5094808,576.6069161
9,栃木県,13,東京都,7,機械工業品,699.8885634,690.0163546,69.90510823,151.1169938,,Tokyo inbound,9,栃木県,690.0163546,699.8885634,151.1169938,69.90510823
10,群馬県,13,東京都,7,機械工業品,308.1531306,667.8304976,11.62635659,144.2050386,,Tokyo inbound,10,群馬県,667.8304976,308.1531306,144.2050386,11.62635659
11,埼玉県,13,東京都,7,機械工業品,4343.723252,4114.575747,2190.629796,1472.669828,,Tokyo inbound,11,埼玉県,4114.575747,4343.723252,1472.669828,2190.629796
12,千葉県,13,東京都,7,機械工業品,6239.153434,2542.207041,576.0716974,918.763183,,Tokyo inbound,12,千葉県,2542.207041,6239.153434,918.763183,576.0716974
13,東京都,1,北海道,7,機械工業品,209.2996184,4.04684538,304.5836125,0.0,,Tokyo outbound,1,北海道,209.2996184,4.04684538,304.5836125,0.0
13,東京都,2,青森県,7,機械工業品,102.5793917,128.8751845,157.062254,3.466666667,,Tokyo outbound,2,青森県,102.5793917,128.8751845,157.062254,3.466666667
13,東京都,3,岩手県,7,機械工業品,63.47552616,1.435481012,84.74430531,0.0,,Tokyo outbound,3,岩手県,63.47552616,1.435481012,84.74430531,0.0
13,東京都,4,宮城県,7,機械工業品,161.9341842,110.8027538,223.2066487,14.52631579,,Tokyo outbound,4,宮城県,161.9341842,110.8027538,223.2066487,14.52631579
13,東京都,5,秋田県,7,機械工業品,2.458966195,0.265636469,34.49230769,0.0,,Tokyo outbound,5,秋田県,2.458966195,0.265636469,34.49230769,0.0
13,東京都,6,山形県,7,機械工業品,54.14263662,265.8717923,89.48381751,27.1125641,,Tokyo outbound,6,山形県,54.14263662,265.8717923,89.48381751,27.1125641
13,東京都,7,福島県,7,機械工業品,96.04266255,395.0822138,152.0015571,16.25964912,,Tokyo outbound,7,福島県,96.04266255,395.0822138,152.0015571,16.25964912
13,東京都,8,茨城県,7,機械工業品,1633.494902,8512.793644,276.5094808,576.6069161,,Tokyo outbound,8,茨城県,1633.494902,8512.793644,276.5094808,576.6069161
13,東京都,9,栃木県,7,機械工業品,690.0163546,699.8885634,151.1169938,69.90510823,,Tokyo outbound,9,栃木県,690.0163546,699.8885634,151.1169938,69.90510823
13,東京都,10,群馬県,7,機械工業品,667.8304976,308.1531306,144.2050386,11.62635659,,Tokyo outbound,10,群馬県,667.8304976,308.1531306,144.2050386,11.62635659
13,東京都,11,埼玉県,7,機械工業品,4114.575747,4343.723252,1472.669828,2190.629796,,Tokyo outbound,11,埼玉県,4114.575747,4343.723252,1472.669828,2190.629796
13,東京都,12,千葉県,7,機械工業品,2542.207041,6239.153434,918.763183,576.0716974,,Tokyo outbound,12,千葉県,2542.207041,6239.153434,918.763183,576.0716974
13,東京都,13,東京都,7,機械工業品,13755.97794,13755.97794,4145.533529,4145.533529,,Tokyo outbound,13,東京都,13755.97794,13755.97794,4145.533529,4145.533529
13,東京都,14,神奈川県,7,機械工業品,6111.953444,4937.740584,1239.794598,1218.357918,,Tokyo outbound,14,神奈川県,6111.953444,4937.740584,1239.794598,1218.357918
13,東京都,15,新潟県,7,機械工業品,56.57601919,69.99225273,168.5746918,0.0,,Tokyo outbound,15,新潟県,56.57601919,69.99225273,168.5746918,0.0
13,東京都,16,富山県,7,機械工業品,223.2456205,7.54817222,142.5666625,4.653846154,,Tokyo outbound,16,富山県,223.2456205,7.54817222,142.5666625,4.653846154
13,東京都,17,石川県,7,機械工業品,439.8127377,23.70143768,49.01390238,0.0,,Tokyo outbound,17,石川県,439.8127377,23.70143768,49.01390238,0.0
13,東京都,18,福井県,7,機械工業品,13.26960059,23.0,40.91866428,0.0,,Tokyo outbound,18,福井県,13.26960059,23.0,40.91866428,0.0
13,東京都,19,山梨県,7,機械工業品,416.1550352,256.4824773,90.78995943,21.6952381,,Tokyo outbound,19,山梨県,416.1550352,256.4824773,90.78995943,21.6952381
13,東京都,20,長野県,7,機械工業品,285.8223223,105.8702068,167.4320074,39.46289593,,Tokyo outbound,20,長野県,285.8223223,105.8702068,167.4320074,39.46289593
13,東京都,21,岐阜県,7,機械工業品,83.85508412,29.96945859,88.29847197,0.0,,Tokyo outbound,21,岐阜県,83.85508412,29.96945859,88.29847197,0.0
13,東京都,22,静岡県,7,機械工業品,211.5981783,394.0455211,295.2585016,30.62635659,,Tokyo outbound,22,静岡県,211.5981783,394.0455211,295.2585016,30.62635659
13,東京都,23,愛知県,7,機械工業品,640.890114,672.4266706,509.0356897,29.0671224,,Tokyo outbound,23,愛知県,640.890114,672.4266706,509.0356897,29.0671224
13,東京都,24,三重県,7,機械工業品,140.010442,322.728463,79.83038653,41.89339019,,Tokyo outbound,24,三重県,140.010442,322.728463,79.83038653,41.89339019
13,東京都,25,滋賀県,7,機械工業品,56.044997,39.73953044,59.86439463,17.99298246,,Tokyo outbound,25,滋賀県,56.044997,39.73953044,59.86439463,17.99298246
13,東京都,26,京都府,7,機械工業品,290.9676549,13.2821446,116.904451,14.52631579,,Tokyo outbound,26,京都府,290.9676549,13.2821446,116.904451,14.52631579
13,東京都,27,大阪府,7,機械工業品,2041.389855,1848.142738,470.6256272,21.91917293,,Tokyo outbound,27,大阪府,2041.389855,1848.142738,470.6256272,21.91917293
13,東京都,28,兵庫県,7,機械工業品,234.3079121,58.9466783,256.5354977,0.0,,Tokyo outbound,28,兵庫県,234.3079121,58.9466783,256.5354977,0.0
13,東京都,29,奈良県,7,機械工業品,2.231487673,421.158027,73.65128205,0.0,,Tokyo outbound,29,奈良県,2.231487673,421.158027,73.65128205,0.0
13,東京都,30,和歌山県,7,機械工業品,10.9071098,3.207523608,49.58533095,6.426356589,,Tokyo outbound,30,和歌山県,10.9071098,3.207523608,49.58533095,6.426356589
13,東京都,31,鳥取県,7,機械工業品,22.22674375,91.375,113.0902564,0.0,,Tokyo outbound,31,鳥取県,22.22674375,91.375,113.0902564,0.0
13,東京都,32,島根県,7,機械工業品,3.082807689,1.459769231,40.91866428,0.0,,Tokyo outbound,32,島根県,3.082807689,1.459769231,40.91866428,0.0
13,東京都,33,岡山県,7,機械工業品,55.98085453,100.5817046,157.0010484,6.426356589,,Tokyo outbound,33,岡山県,55.98085453,100.5817046,157.0010484,6.426356589
13,東京都,34,広島県,7,機械工業品,71.77943043,24.478614,171.4932369,0.0,,Tokyo outbound,34,広島県,71.77943043,24.478614,171.4932369,0.0
13,東京都,35,山口県,7,機械工業品,8.75807903,0.0,55.09776876,0.0,,Tokyo outbound,35,山口県,8.75807903,0.0,55.09776876,0.0
13,東京都,36,徳島県,7,機械工業品,44.13334177,0.093913044,54.53199762,0.0,,Tokyo outbound,36,徳島県,44.13334177,0.093913044,54.53199762,0.0
13,東京都,37,香川県,7,機械工業品,9.05585804,152.6169855,40.91866428,0.0,,Tokyo outbound,37,香川県,9.05585804,152.6169855,40.91866428,0.0
13,東京都,38,愛媛県,7,機械工業品,9.761176097,1.219147981,81.59007645,6.426356589,,Tokyo outbound,38,愛媛県,9.761176097,1.219147981,81.59007645,6.426356589
13,東京都,39,高知県,7,機械工業品,2.448939128,0.383333333,107.4769231,0.0,,Tokyo outbound,39,高知県,2.448939128,0.383333333,107.4769231,0.0
13,東京都,40,福岡県,7,機械工業品,309.0958832,6.348299329,291.9954964,6.361702128,,Tokyo outbound,40,福岡県,309.0958832,6.348299329,291.9954964,6.361702128
13,東京都,41,佐賀県,7,機械工業品,16.2362791,0.008,88.07763864,0.0,,Tokyo outbound,41,佐賀県,16.2362791,0.008,88.07763864,0.0
13,東京都,42,長崎県,7,機械工業品,48.1083509,3.110357143,68.98461539,0.0,,Tokyo outbound,42,長崎県,48.1083509,3.110357143,68.98461539,0.0
13,東京都,43,熊本県,7,機械工業品,15.18055039,46.29440974,19.03181766,0.0,,Tokyo outbound,43,熊本県,15.18055039,46.29440974,19.03181766,0.0
13,東京都,44,大分県,7,機械工業品,36.9875138,60.00920858,70.71794872,0.0,,Tokyo outbound,44,大分県,36.9875138,60.00920858,70.71794872,0.0
13,東京都,45,宮崎県,7,機械工業品,5.687533638,0.2901375,44.91866428,0.0,,Tokyo outbound,45,宮崎県,5.687533638,0.2901375,44.91866428,0.0
13,東京都,46,鹿児島県,7,機械工業品,3.998299215,0.128527132,51.09776876,0.0,,Tokyo outbound,46,鹿児島県,3.998299215,0.128527132,51.09776876,0.0
13,東京都,47,沖縄県,7,機械工業品,9.495721224,2.313333333,73.65128205,0.0,,Tokyo outbound,47,沖縄県,9.495721224,2.313333333,73.65128205,0.0
13,東京都,90,全国,7,機械工業品,185.0354354,5169.883798,24.30249769,22.65765766,,Tokyo outbound,90,全国,185.0354354,5169.883798,24.30249769,22.65765766
13,東京都,91,東日本,7,機械工業品,0.0,39.26643357,0.0,193.8461539,,Tokyo outbound,91,東日本,0.0,39.26643357,0.0,193.8461539
13,東京都,92,東北,7,機械工業品,24.70230396,64.41621682,131.9818182,23.8,,Tokyo outbound,92,東北,24.70230396,64.41621682,131.9818182,23.8
