Deleted path,SHA-256,Size,Modified date,Git status,Latest retained,Reason,Deletion timestamp,Result
/Users/tstakuma/Desktop/github/research/90_archive/deprecated_outputs/legacy_evrp_figures/04_evrp_feasibility/932_20260711_v02_feasibility_robustness_errorbar.png,fca5b8b3f06a5bb01c74ee5dc8e0b1af33ee12b59e2ce8a2ed11ab511b5e2b34,101713,2026-07-11T12:42:41.771933,??,active files under 01_research_design through 08_documents,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/90_archive/deprecated_outputs/legacy_evrp_figures/04_evrp_feasibility/931_20260711_v02_feasibility_component_decomposition.png,fca03d08d226021055841d802b0bd0286997cdce4681ef59eb71ab14e292c486,114503,2026-07-11T12:42:40.234324,??,active files under 01_research_design through 08_documents,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/90_archive/deprecated_outputs/legacy_evrp_figures/04_evrp_feasibility/933_20260711_v02_feasibility_sensitivity_heatmap.png,82730c9936f0434544a5a782b6d2a909c65ef80bdd3c16083f3b7dc97266cfaf,91310,2026-07-11T12:42:35.173685,??,active files under 01_research_design through 08_documents,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/90_archive/deprecated_outputs/legacy_evrp_figures/04_evrp_feasibility/930_20260711_v02_bottleneck_to_evidence_gap_matrix.png,ec1aa4cbc9a55ea7e614f215191c5de4eae59ce8b95c9d5a7127a898b2a419ad,160251,2026-07-11T12:42:45.488401,??,active files under 01_research_design through 08_documents,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/951_20260711_from_technical_success_to_unseen_impacts_revised_with_sources_pptx_inspect.ndjson,247c224cb5f90b3552201a600bec15f7594e3806bf3d50e61d956e3cff5a0350,120010,2026-07-11T01:51:38.165947,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/950_20260712_ds_store,a99c9033c812cd708b7791a3f031bafa47a6ac29b43ccccf4750d161db164f70,10244,2026-07-12T02:10:27.000038,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/985_20260712_v16_research_overview_wip_pptx_inspect.ndjson,0f2d4fdf3748eb06f96de21fa722ca37a5b3b922f1078d05af5e9419bbe8525f,5173,2026-07-12T02:05:41.659597,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/environment_dependent_files/future_design_nested_git/config,cd00e987ce14cf278d4c8aad65a224cb255d3690e3f56a0b0822921914209dc1,357,2026-07-11T14:59:27.151824,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/environment_dependent_files/future_design_nested_git/HEAD,28d25bf82af4c0e2b72f50959b2beb859e3e60b9630a5e8c603dad4ddb2b6e80,21,2026-07-05T13:17:24.373796,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/environment_dependent_files/future_design_nested_git/description,85ab6c163d43a17ea9cf7788308bca1466f1b0a8d1cc92e26e9bf63da4062aee,73,2026-07-05T13:17:23.038547,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/environment_dependent_files/future_design_nested_git/index,ea79644c78cad3e4778cfb59f3434902f8158c2aef99f7c9f8dd2cd16597515f,5658,2026-07-11T17:54:16.874883,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/environment_dependent_files/future_design_nested_git/packed-refs,42212aacf8cebf165137c29259465cfdf74d56ce8c94fe06ba580ded536dde60,112,2026-07-05T13:17:24.371365,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/environment_dependent_files/future_design_nested_git/info/exclude,6671fe83b7a07c8932ee89164d1f2793b2318058eb8b98dc5c06ee0a5a3b0ec1,240,2026-07-05T13:17:23.036467,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/environment_dependent_files/future_design_nested_git/logs/HEAD,e30de5747695fc4407da030a5f4cdea413eaab789f94edd9a5428331b9437e21,201,2026-07-05T13:17:24.374467,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/environment_dependent_files/future_design_nested_git/hooks/commit-msg.sample,1f74d5e9292979b573ebd59741d46cb93ff391acdd083d340b94370753d92437,896,2026-07-05T13:17:23.039482,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/environment_dependent_files/future_design_nested_git/hooks/pre-rebase.sample,4febce867790052338076f4e66cc47efb14879d18097d1d61c8261859eaaa7b3,4898,2026-07-05T13:17:23.041546,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/environment_dependent_files/future_design_nested_git/hooks/sendemail-validate.sample,44ebfc923dc5466bc009602f0ecf067b9c65459abfe8868ddc49b78e6ced7a92,2308,2026-07-05T13:17:23.041776,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/environment_dependent_files/future_design_nested_git/hooks/pre-commit.sample,57185b7b9f05239d7ab52db045f5b89eb31348d7b2177eab214f5eb872e1971b,1649,2026-07-05T13:17:23.041965,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/environment_dependent_files/future_design_nested_git/hooks/applypatch-msg.sample,0223497a0b8b033aa58a3a521b8629869386cf7ab0e2f101963d328aa62193f7,478,2026-07-05T13:17:23.042130,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/environment_dependent_files/future_design_nested_git/hooks/fsmonitor-watchman.sample,e0549964e93897b519bd8e333c037e51fff0f88ba13e086a331592bf801fa1d0,4726,2026-07-05T13:17:23.042544,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/environment_dependent_files/future_design_nested_git/hooks/pre-receive.sample,a4c3d2b9c7bb3fd8d1441c31bd4ee71a595d66b44fcf49ddb310252320169989,544,2026-07-05T13:17:23.042733,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/environment_dependent_files/future_design_nested_git/hooks/prepare-commit-msg.sample,e9ddcaa4189fddd25ed97fc8c789eca7b6ca16390b2392ae3276f0c8e1aa4619,1492,2026-07-05T13:17:23.042912,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/environment_dependent_files/future_design_nested_git/hooks/post-update.sample,81765af2daef323061dcbc5e61fc16481cb74b3bac9ad8a174b186523586f6c5,189,2026-07-05T13:17:23.043225,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/environment_dependent_files/future_design_nested_git/hooks/pre-merge-commit.sample,d3825a70337940ebbd0a5c072984e13245920cdf8898bd225c8d27a6dfc9cb53,416,2026-07-05T13:17:23.043444,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/environment_dependent_files/future_design_nested_git/hooks/pre-applypatch.sample,e15c5b469ea3e0a695bea6f2c82bcf8e62821074939ddd85b77e0007ff165475,424,2026-07-05T13:17:23.043628,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/environment_dependent_files/future_design_nested_git/hooks/pre-push.sample,ecce9c7e04d3f5dd9d8ada81753dd1d549a9634b26770042b58dda00217d086a,1374,2026-07-05T13:17:23.043785,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/environment_dependent_files/future_design_nested_git/hooks/update.sample,8d5f2fa83e103cf08b57eaa67521df9194f45cbdbcb37da52ad586097a14d106,3650,2026-07-05T13:17:23.043951,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/environment_dependent_files/future_design_nested_git/hooks/push-to-checkout.sample,a53d0741798b287c6dd7afa64aee473f305e65d3f49463bb9d7408ec3b12bf5f,2783,2026-07-05T13:17:23.044132,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/environment_dependent_files/future_design_nested_git/refs/heads/main,ae4dae80fdc88650dbf4b656c837903bf5adf779ba9e30cb0aee395339045040,41,2026-07-05T13:17:24.374375,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/environment_dependent_files/future_design_nested_git/refs/remotes/origin/HEAD,2bb6a24aa0fc6c484100f5d51a29bbad841cd2c755f5d93faa204e5dbb4eb2b4,30,2026-07-05T13:17:24.373544,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/environment_dependent_files/future_design_nested_git/logs/refs/heads/main,e30de5747695fc4407da030a5f4cdea413eaab789f94edd9a5428331b9437e21,201,2026-07-05T13:17:24.374636,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/environment_dependent_files/future_design_nested_git/logs/refs/remotes/origin/HEAD,e30de5747695fc4407da030a5f4cdea413eaab789f94edd9a5428331b9437e21,201,2026-07-05T13:17:24.373484,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/environment_dependent_files/future_design_nested_git/objects/pack/pack-362dde27363926e26d82e1cd4fccbf0a4f3252e8.idx,e90b5e4bda48bc14deb3950431cd6fd706b661aad1f73d6fa8e6748e583dcd67,8856,2026-07-05T13:17:24.351402,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/environment_dependent_files/future_design_nested_git/objects/pack/pack-362dde27363926e26d82e1cd4fccbf0a4f3252e8.rev,215cff2acbaaeeb19bd6cd66f42d3ba84d84d72abba207c914ecd3b88f16fc24,1164,2026-07-05T13:17:24.351613,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/environment_dependent_files/future_design_nested_git/objects/pack/pack-362dde27363926e26d82e1cd4fccbf0a4f3252e8.pack,ac2fe9a68635dcc7d124d42767851c7418fb3f3a25f91ecf113bb251ebcf50fa,2574105,2026-07-05T13:17:24.351058,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/994_20260711_v15_from_technical_success_to_unseen_impacts_revised_pptx_inspect.ndjson,6ec19a110d078b5d9437047e92c9de9b76a4145c595d9b34317957cc3f52be47,87128,2026-07-12T04:56:40.523606,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/997_20260711_v15_latest_workspace_path.txt,851b384574d2f1180f2ab7337713bdda96ddb34fbadb7f19d04f2c6d9c22ce68,138,2026-07-11T00:50:06.601667,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/996_20260711_v15_latest_tmp_dir.txt,da88754119492c4b990786d7a7dd586500e6ddcdade0c28d6a5415086017a9c5,142,2026-07-11T00:50:06.601832,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/993_20260711_v15_from_technical_success_to_unseen_impacts_revised.pptx,3ebab844b0f4d3302e11f24851e3710dadca78ffc77d1bc2acec10ed0e1084d3,2891462,2026-07-11T02:01:47.555198,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/presentation_revision/995_20260711_v15_build_from_technical_success_revised.mjs,60606617176b63a9fdfc35803ff4f36b80fd3e709a68a27a9fd39f8f7bd837aa,29735,2026-07-12T04:56:42.621384,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/954_20260711_v17_deck_montage.webp,f0df239f04fc9db99fb6735a18889d4ac50a7e2810c459662ac0046b673b98de,34756,2026-07-11T01:51:35.817542,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/952_20260711_v17_build_revised_with_sources.mjs,7f04d2b2981b4a0e102d06ea61b80ac6d7a9c51cd012cf6131c649b9bb00476f,44033,2026-07-12T04:56:45.160170,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/953_20260711_v17_contact_sheet.png,c12f91abdb15365ae6fc19840a9667f5bba753408f7b01e5ceb3a6c278d0682e,515902,2026-07-11T01:51:48.039047,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/973_20260711_v17_slide_10_layout.json,f89b8d1cb9bf4dbb076c35c2da48b680ec84ef7bf6be1f66bef79754c994945e,51749,2026-07-11T01:51:34.348082,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/985_20260711_v17_slide_16_layout.json,a0e6b88307a57ca2633c0184ac5b0e55b1f3be2a0566a32ca507d3cdd2b9da65,49854,2026-07-11T01:51:34.997685,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/971_20260711_v17_slide_09_layout.json,70726823bea935e9df2f3bc6be14c6bef18ac3e86a476539ae097f5df5c5fa90,53891,2026-07-11T01:51:34.253510,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/981_20260711_v17_slide_14_layout.json,02970d9b2236cea1997f98471eb6024a76b25a52b6170eae9179e8da2446666c,32137,2026-07-12T04:52:28.158748,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/977_20260711_v17_slide_12_layout.json,16896716c1324dce23b8d2f30d17dc5aaa7de49f6fc40baba0d54db1bc31ef27,26306,2026-07-12T04:56:55.640382,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/950_20260711_v18_slide_23.png,1bf5d7aa7c09fad578c3a0f0f94a6776b1f2e31129c3a80c94a17770b6ab0b65,89478,2026-07-11T01:51:35.672325,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/966_20260711_v17_slide_06.png,41c0d95c6d833c30c5187a8a4babf519cf4b3c5ce1c4817c30df2cf6e11607eb,81957,2026-07-11T01:51:33.895671,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/972_20260711_v17_slide_09.png,800d47d0933c2f88bda25144d56f81363d555801ffded85414c4550ef2bb1df4,75672,2026-07-11T01:51:34.241041,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/994_20260711_v17_slide_20.png,97fcd4228a2483ae4bbca895db642bfd2bf8d1e3e799744059ec7a59290a61ce,93319,2026-07-11T01:51:35.411071,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/980_20260711_v17_slide_13.png,19d9acfec16c3c731de02ea429e8c8848feaf7d91dcdc9658b89cf2dc4c10f01,104332,2026-07-11T01:51:34.636857,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/974_20260711_v17_slide_10.png,30e0e112bf6329647b67b1a7c4f96ef0016873540194829b3543beea0a157e3c,89504,2026-07-11T01:51:34.340349,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/988_20260711_v17_slide_17.png,46c97632d1940f41b15e0dc9ae45acee692d4c773a154a65bb0008b655fdc046,89032,2026-07-11T01:51:35.087801,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/993_20260711_v17_slide_20_layout.json,df2ab6d95ba455adcfaab48d400080db1d03bd7320007fc1cec8966aff9671a4,33968,2026-07-11T01:51:35.419329,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/997_20260711_v17_slide_22_layout.json,7d0bb120e22dfed9ab07519667199f905d61612443634c0a7bb3c0bfc7fee893,31388,2026-07-11T01:51:35.597708,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/958_20260711_v17_slide_02.png,dd670b1abf382b0c98600a63e485d4097f0394507fec85bc30dbaf1952e9ba49,78714,2026-07-11T01:51:33.466451,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/964_20260711_v17_slide_05.png,0cfb15563358aa7ee22ae14085162d46ef8656fe319bb127174566bf595b07a2,125659,2026-07-11T01:51:33.805016,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/975_20260711_v17_slide_11_layout.json,d5290b7ef293c5e00f196c8379c783bf9e1289197b15e7d18df0e746ff89134b,54767,2026-07-11T01:51:34.455743,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/967_20260711_v17_slide_07_layout.json,7b4768e69b5c2310b911327f08627c5cdcdd500f78aa2f554b0b716700dbef37,31265,2026-07-12T04:52:28.233694,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/970_20260711_v17_slide_08.png,d7f4614f471d883e44f6fc5292bfeacb48ec9f1510551c8db31c7eb1bff463a9,141753,2026-07-11T01:51:34.115676,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/996_20260711_v17_slide_21.png,e2450940a89d797cba2ba72b2ee997e0581e4eccb08663ff6070b219ff5c93bb,80809,2026-07-11T01:51:35.505454,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/963_20260711_v17_slide_05_layout.json,8ff3e2194569a86bbf69597c59f4616af3644100517212e68f765603953a893a,21618,2026-07-12T04:57:03.680432,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/969_20260711_v17_slide_08_layout.json,774416996a80a94ecee48a103d715955de201691e87f1c0464255a09834295bb,20109,2026-07-12T04:52:28.253224,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/976_20260711_v17_slide_11.png,3301d60ab5c6e0d917b6ce17b37101a2b3c38aba762b687d357ca5b4c8a14a4a,99582,2026-07-11T01:51:34.446586,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/982_20260711_v17_slide_14.png,07925ad99c001dee02eaa0ad277519ea6603f46e9e0a0736253804a851473e8f,193015,2026-07-11T01:51:34.773683,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/959_20260711_v17_slide_03_layout.json,d54807c819c200aad853e5c7b684eae9085faa23b411601b05f1ab4cd5768490,28736,2026-07-11T01:51:33.577354,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/995_20260711_v17_slide_21_layout.json,cb93b5fd1ceff12309d009916c34df8ac9ea65eebfe7674450728cf11e2a0150,42910,2026-07-11T01:51:35.513813,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
/Users/tstakuma/Desktop/github/research/99_quarantine/unused_generated/slide_revision/rendered_slides/952_20260711_v18_slide_24.png,6531564e22d5184997d3e07a928b4dbacf048415b43484d3430074a17a84ebcd,83707,2026-07-11T01:51:35.741124,??,current active artifact or regenerating source; quarantine copy not retained,"confirmed superseded, archived, backup, deprecated, or generated old version",2026-07-12T15:14:55.088097+00:00,deleted
