"Statistics name :","2020 Population Census Basic Complete Tabulation on Population and Households"
"Table Number :","1-1-3"
"Title :","[Population, Households, Sex, Age and Marital status] Population in 2015 (readjusted), Number of households in 2015 (readjusted), Population change number for 5 years, Population change rate for 5 years, Number of households change number for 5 years, Number of households change rate for 5 years, Sex ratio, Area(reference) and Population density - Japan, Prefectures, Municipalities (including Municipalities as of 2000)"
"Implementation date :","2020","Oct."
"Cities, Towns and Villages :","-"

"***","Data not available"
"-","Data not available"

"","","","","","/Tabulated variable Code","2020_03","","2020_15","","2020_34","","2020_35","","2020_36","","2020_37","","2020_46","","2020_47","","2020_48",""
"Time Code","Time","All Municipalities (including those as of 2000) Code","All Municipalities (including those as of 2000) Level Code","All Municipalities (including those as of 2000)","/Tabulated variable","Population in 2015 (readjusted)[people]","Annotation","Number of households in 2015 (readjusted)[households]","Annotation","Population change number for 5 years[people]","Annotation","Population change rate for 5 years[%]","Annotation","Number of households change number for 5 years[households]","Annotation","Number of households change rate for 5 years[%]","Annotation","Sex ratio","Annotation","Area (reference)[km2]","Annotation","Population density[per km2]","Annotation"
"2020000000","2020","01550","6","Oketo-cho","","3,092","","1,304","","-317","","-10.25226","","-102","","-7.82209","","85.74297","","527.27","","5.3",""
"2020000000","2020","01552","6","Saroma-cho","","5,362","","2,311","","-487","","-9.08243","","-45","","-1.94721","","89.02675","","404.94","","12.0",""
"2020000000","2020","01555","6","Engaru-cho","","20,873","","9,278","","-1,632","","-7.81871","","-465","","-5.01186","","94.27504","","1,332.45","","14.4",""
"2020000000","2020","01554","7","(Municipalities as of 2000) Ikutahara-cho","","1,896","","805","","-314","","-16.56118","","-104","","-12.91925","","100.25316","","269.36","","5.9",""
"2020000000","2020","0155B","7","(Municipalities as of 2000) Engaru-cho","","16,816","","7,434","","-957","","-5.69101","","-213","","-2.86521","","95.09165","","209.87","","75.6",""
"2020000000","2020","01556","7","(Municipalities as of 2000) Maruseppu-cho","","1,471","","685","","-257","","-17.47111","","-96","","-14.01460","","79.05605","","510.13","","2.4",""
"2020000000","2020","01557","7","(Municipalities as of 2000) Shirataki-mura","","690","","354","","-104","","-15.07246","","-52","","-14.68927","","90.87948","","342.96","","1.7",""
"2020000000","2020","01559","6","Yubetsu-cho","","9,231","","3,861","","-961","","-10.41057","","-169","","-4.37710","","91.30234","","505.79","","16.4",""
"2020000000","2020","01558","7","(Municipalities as of 2000) Kamiyubetsu-cho","","5,031","","2,172","","-564","","-11.21049","","-115","","-5.29466","","87.06030","","161.39","","27.7",""
"2020000000","2020","0155C","7","(Municipalities as of 2000) Yubetsu-cho","","4,200","","1,689","","-397","","-9.45238","","-54","","-3.19716","","96.53747","","344.34","","11.0",""
"2020000000","2020","01560","6","Takinoue-cho","","2,721","","1,295","","-300","","-11.02536","","-94","","-7.25869","","94.61415","","766.89","","3.2",""
"2020000000","2020","01561","6","Okoppe-cho","","3,909","","1,757","","-281","","-7.18854","","-32","","-1.82129","","95.05376","","362.54","","10.0",""
"2020000000","2020","01562","6","Nishiokoppe-mura","","1,116","","501","","-63","","-5.64516","","-2","","-0.39920","","97.56098","","308.08","","3.4",""
"2020000000","2020","01563","6","Oumu-cho","","4,525","","2,062","","-326","","-7.20442","","-10","","-0.48497","","90.86364","","636.89","","6.6",""
"2020000000","2020","01564","6","Ozora-cho","","7,360","","2,874","","-585","","-7.94837","","-124","","-4.31454","","94.23739","","343.66","","19.7",""
"2020000000","2020","01541","7","(Municipalities as of 2000) Higashimokoto-mura","","2,312","","912","","-188","","-8.13149","","-50","","-5.48246","","90.83558","","184.38","","11.5",""
"2020000000","2020","01542","7","(Municipalities as of 2000) Memambetsu-cho","","5,048","","1,962","","-397","","-7.86450","","-74","","-3.77166","","95.83158","","159.24","","29.2",""
"2020000000","2020","01571","6","Toyoura-cho","","4,291","","1,973","","-470","","-10.95316","","-199","","-10.08616","","87.30392","","233.57","","16.4",""
"2020000000","2020","01575","6","Sobetsu-cho","","2,922","","1,168","","-179","","-6.12594","","2","","0.17123","","88.13443","","205.01","","13.4",""
"2020000000","2020","01578","6","Shiraoi-cho","","17,740","","7,955","","-1,528","","-8.61330","","-267","","-3.35638","","90.59487","","425.64","","38.1",""
"2020000000","2020","01581","6","Atsuma-cho","","4,838","","2,126","","-406","","-8.39190","","-196","","-9.21919","","103.02336","","404.61","","11.0",""
"2020000000","2020","01584","6","Toyako-cho","","9,299","","4,240","","-857","","-9.21604","","-210","","-4.95283","","86.23428","","180.87","","46.7",""
"2020000000","2020","01572","7","(Municipalities as of 2000) Abuta-cho","","7,648","","3,584","","-774","","-10.12029","","-189","","-5.27344","","85.73359","","66.85","","102.8",""
"2020000000","2020","01573","7","(Municipalities as of 2000) Toya-mura","","1,651","","656","","-83","","-5.02726","","-21","","-3.20122","","88.46154","","113.69","","13.8",""
"2020000000","2020","01585","6","Abira-cho","","8,148","","3,651","","-808","","-9.91654","","-200","","-5.47795","","97.95038","","237.16","","30.9",""
"2020000000","2020","01579","7","(Municipalities as of 2000) Hayakita-cho","","4,737","","2,042","","-379","","-8.00084","","-87","","-4.26053","","101.20037","","154.61","","28.2",""
"2020000000","2020","01580","7","(Municipalities as of 2000) Oiwake-cho","","3,411","","1,609","","-429","","-12.57696","","-113","","-7.02300","","93.38521","","82.52","","36.1",""
"2020000000","2020","01586","6","Mukawa-cho","","8,596","","3,784","","-945","","-10.99349","","-137","","-3.62051","","97.59814","","711.36","","10.8",""
"2020000000","2020","01582","7","(Municipalities as of 2000) Mukawa-cho","","5,847","","2,575","","-594","","-10.15906","","-36","","-1.39806","","98.45108","","166.43","","31.6",""
"2020000000","2020","01583","7","(Municipalities as of 2000) Hobetsu-cho","","2,749","","1,209","","-351","","-12.76828","","-101","","-8.35401","","95.75510","","546.48","","4.4",""
"2020000000","2020","01601","6","Hidaka-cho","","12,378","","5,781","","-1,099","","-8.87866","","-229","","-3.96125","","102.60463","","992.14","","11.4",""
"2020000000","2020","0160B","7","(Municipalities as of 2000) Hidaka-cho","","1,503","","763","","-156","","-10.37924","","-53","","-6.94626","","109.16149","","563.95","","2.4",""
"2020000000","2020","01603","7","(Municipalities as of 2000) Mombetsu-cho","","10,875","","5,018","","-943","","-8.67126","","-176","","-3.50737","","101.74690","","428.73","","23.2",""
"2020000000","2020","01602","6","Biratori-cho","","5,315","","2,373","","-539","","-10.14111","","-85","","-3.58196","","100.58799","","743.09","","6.4",""
"2020000000","2020","01604","6","Niikappu-cho","","5,592","","2,405","","-283","","-5.06080","","38","","1.58004","","96.19364","","585.81","","9.1",""
"2020000000","2020","01607","6","Urakawa-cho","","13,075","","6,178","","-1,001","","-7.65583","","-242","","-3.91713","","97.96688","","694.26","","17.4",""
"2020000000","2020","01608","6","Samani-cho","","4,518","","2,044","","-475","","-10.51350","","-131","","-6.40900","","90.70755","","364.30","","11.1",""
"2020000000","2020","01609","6","Erimo-cho","","4,906","","1,929","","-532","","-10.84386","","-107","","-5.54692","","104.01119","","284.00","","15.4",""
"2020000000","2020","01610","6","Shinhidaka-cho","","23,231","","10,443","","-1,714","","-7.37807","","-267","","-2.55674","","94.82977","","1,147.55","","18.8",""
"2020000000","2020","01605","7","(Municipalities as of 2000) Shizunai-cho","","19,298","","8,796","","-1,257","","-6.51363","","-177","","-2.01228","","95.56640","","801.50","","22.5",""
"2020000000","2020","01606","7","(Municipalities as of 2000) Mitsuishi-cho","","3,933","","1,647","","-457","","-11.61963","","-90","","-5.46448","","91.09401","","346.22","","10.0",""
"2020000000","2020","01631","6","Otofuke-cho","","44,807","","18,019","","-1,231","","-2.74734","","343","","1.90355","","89.90674","","466.02","","93.5",""
"2020000000","2020","01632","6","Shihoro-cho","","6,132","","2,479","","-284","","-4.63144","","45","","1.81525","","97.76801","","259.19","","22.6",""
"2020000000","2020","01633","6","Kamishihoro-cho","","4,765","","2,177","","13","","0.27282","","173","","7.94672","","96.22177","","694.23","","6.9",""
"2020000000","2020","01634","6","Shikaoi-cho","","5,542","","2,258","","-276","","-4.98015","","-3","","-0.13286","","95.47142","","402.88","","13.1",""
"2020000000","2020","01635","6","Shintoku-cho","","6,288","","3,043","","-471","","-7.49046","","-160","","-5.25797","","99.41721","","1,063.83","","5.5",""
"2020000000","2020","01636","6","Shimizu-cho","","9,599","","4,131","","-505","","-5.26096","","35","","0.84725","","97.01040","","402.25","","22.6",""
"2020000000","2020","01637","6","Memuro-cho","","18,484","","7,169","","-436","","-2.35880","","88","","1.22751","","91.26749","","513.76","","35.1",""
"2020000000","2020","01638","6","Nakasatsunai-mura","","3,966","","1,609","","-82","","-2.06757","","75","","4.66128","","93.81238","","292.58","","13.3",""
"2020000000","2020","01639","6","Sarabetsu-mura","","3,185","","1,239","","-105","","-3.29670","","72","","5.81114","","97.30942","","176.90","","17.4",""
"2020000000","2020","01641","6","Taiki-cho","","5,738","","2,534","","-318","","-5.54200","","59","","2.32833","","100.29564","","815.68","","6.6",""
"2020000000","2020","01642","6","Hiroo-cho","","7,030","","3,157","","-643","","-9.14651","","-160","","-5.06810","","94.07475","","596.54","","10.7",""
"2020000000","2020","01643","6","Makubetsu-cho","","26,760","","10,944","","-994","","-3.71450","","85","","0.77668","","90.53464","","477.64","","53.9",""
"2020000000","2020","01640","7","(Municipalities as of 2000) Churui-mura","","1,531","","694","","-104","","-6.79295","","1","","0.14409","","95.74760","","137.54","","10.4",""
"2020000000","2020","0164B","7","(Municipalities as of 2000) Makubetsu-cho","","25,229","","10,250","","-890","","-3.52769","","84","","0.81951","","90.23761","","340.46","","71.5",""
"2020000000","2020","01644","6","Ikeda-cho","","6,882","","3,044","","-588","","-8.54403","","-70","","-2.29961","","89.17944","","371.79","","16.9",""
"2020000000","2020","01645","6","Toyokoro-cho","","3,182","","1,362","","-160","","-5.02828","","-7","","-0.51395","","95.72539","","536.71","","5.6",""
"2020000000","2020","01646","6","Hombetsu-cho","","7,358","","3,260","","-740","","-10.05708","","-152","","-4.66258","","95.22124","","391.91","","16.9",""
"2020000000","2020","01647","6","Ashoro-cho","","6,990","","3,179","","-427","","-6.10873","","-82","","-2.57943","","96.02748","","1,408.04","","4.7",""
"2020000000","2020","01648","6","Rikubetsu-cho","","2,482","","1,128","","-218","","-8.78324","","-70","","-6.20567","","101.06572","","608.90","","3.7",""
"2020000000","2020","01649","6","Urahoro-cho","","4,919","","2,086","","-532","","-10.81521","","-95","","-4.55417","","95.06447","","729.85","","6.0",""
"2020000000","2020","01661","6","Kushiro-cho","","19,833","","8,119","","-728","","-3.67065","","149","","1.83520","","90.97361","","252.66","","75.6",""
"2020000000","2020","01662","6","Akkeshi-cho","","9,778","","4,115","","-886","","-9.06116","","-94","","-2.28433","","88.42975","","739.27","","12.0",""
"2020000000","2020","01663","6","Hamanaka-cho","","6,061","","2,325","","-554","","-9.14041","","-2","","-0.08602","","98.02229","","423.63","","13.0",""
"2020000000","2020","01664","6","Shibecha-cho","","7,742","","3,281","","-512","","-6.61328","","-33","","-1.00579","","92.33839","","1,099.37","","6.6",""
"2020000000","2020","01665","6","Teshikaga-cho","","7,758","","3,509","","-803","","-10.35061","","-170","","-4.84469","","91.01895","","774.33","","9.0",""
"2020000000","2020","01667","6","Tsurui-mura","","2,534","","1,026","","24","","0.94712","","83","","8.08967","","96.16564","","571.80","","4.5",""
"2020000000","2020","01668","6","Shiranuka-cho","","8,068","","3,609","","-779","","-9.65543","","-152","","-4.21169","","88.10323","","773.13","","9.4",""
"2020000000","2020","01691","6","Betsukai-cho","","15,273","","5,997","","-893","","-5.84692","","95","","1.58413","","102.70651","","1,319.63","","10.9",""
"2020000000","2020","01692","6","Nakashibetsu-cho","","23,774","","10,437","","-764","","-3.21359","","140","","1.34138","","97.15534","","684.87","","33.6",""
"2020000000","2020","01693","6","Shibetsu-cho","","5,242","","2,169","","-219","","-4.17779","","37","","1.70586","","96.36435","","624.69","","8.0",""
"2020000000","2020","01694","6","Rausu-cho","","5,415","","2,101","","-693","","-12.79778","","-143","","-6.80628","","98.73737","","397.72","","11.9",""
"2020000000","2020","02000","2","Aomori-ken","","1,308,265","","510,945","","-70,281","","-5.37208","","581","","0.11371","","89.12588","","9,645.64","","128.3",""
"2020000000","2020","02201","4","Aomori-shi","","287,648","","118,234","","-12,456","","-4.33029","","249","","0.21060","","87.02351","","824.61","","333.7",""
"2020000000","2020","0220B","7","(Municipalities as of 2000) Aomori-shi","","269,435","","112,143","","-11,371","","-4.22031","","180","","0.16051","","86.90944","","692.39","","372.7",""
"2020000000","2020","02364","7","(Municipalities as of 2000) Namioka-machi","","18,213","","6,091","","-1,085","","-5.95728","","69","","1.13282","","88.75909","","132.13","","129.6",""
"2020000000","2020","02202","4","Hirosaki-shi","","177,411","","71,152","","-8,945","","-5.04196","","-130","","-0.18271","","84.69111","","524.20","","321.4",""
"2020000000","2020","0220C","7","(Municipalities as of 2000) Hirosaki-shi","","163,343","","66,885","","-8,180","","-5.00787","","-242","","-0.36182","","84.71786","","273.81","","566.7",""
"2020000000","2020","02341","7","(Municipalities as of 2000) Iwaki-machi","","10,780","","3,294","","-593","","-5.50093","","91","","2.76260","","84.21338","","146.25","","69.7",""
"2020000000","2020","02342","7","(Municipalities as of 2000) Soma-mura","","3,288","","973","","-172","","-5.23114","","21","","2.15827","","84.92582","","103.54","","30.1",""
"2020000000","2020","02203","4","Hachinohe-shi","","231,257","","93,750","","-7,842","","-3.39103","","1,921","","2.04907","","91.61299","","305.56","","731.2",""
"2020000000","2020","0220D","7","(Municipalities as of 2000) Hachinohe-shi","","225,926","","91,940","","-7,208","","-3.19043","","1,995","","2.16989","","91.59907","","213.97","","1,022.2",""
"2020000000","2020","02448","7","(Municipalities as of 2000) Nango-mura","","5,331","","1,810","","-634","","-11.89270","","-74","","-4.08840","","92.26361","","91.13","","51.5",""
"2020000000","2020","02204","4","Kuroishi-shi","","34,284","","11,770","","-2,338","","-6.81951","","-109","","-0.92608","","86.19805","","217.05","","147.2",""
"2020000000","2020","02205","4","Goshogawara-shi","","55,181","","21,143","","-3,766","","-6.82481","","-235","","-1.11148","","82.56223","","404.20","","127.2",""
"2020000000","2020","0220E","7","(Municipalities as of 2000) Goshogawara-shi","","44,446","","17,104","","-2,520","","-5.66980","","35","","0.20463","","82.67614","","166.86","","251.3",""
"2020000000","2020","02382","7","(Municipalities as of 2000) Kanagi-machi","","8,679","","3,218","","-980","","-11.29162","","-200","","-6.21504","","81.15294","","125.97","","61.1",""
"2020000000","2020","02385","7","(Municipalities as of 2000) Shiura-mura","","2,056","","821","","-266","","-12.93774","","-70","","-8.52619","","86.07069","","111.75","","16.0",""
"2020000000","2020","02206","4","Towada-shi","","63,429","","25,487","","-3,051","","-4.81010","","53","","0.20795","","90.50895","","725.65","","83.2",""
"2020000000","2020","0220F","7","(Municipalities as of 2000) Towada-shi","","59,166","","23,995","","-2,471","","-4.17639","","146","","0.60846","","90.37306","","316.79","","179.0",""
"2020000000","2020","02404","7","(Municipalities as of 2000) Towadako-machi","","4,263","","1,492","","-580","","-13.60544","","-93","","-6.23324","","92.62552","","371.81","","9.9",""
"2020000000","2020","02207","4","Misawa-shi","","40,196","","16,367","","-1,044","","-2.59727","","885","","5.40722","","100.26598","","119.87","","326.6",""
